joint,time,speed_deg_per_s,speed_rad_per_s
Body,0.0333333,2285.190703,39.88410181
Body,0.0666667,195.9786339,3.420472425
Body,0.1,91.69518395,1.600382868
Body,0.133333,40.33693893,0.7040123946
Body,0.166667,16.42466052,0.2866644046
Body,0.2,7.690614048,0.1342265366
Body,0.233333,3.40838936,0.05948761653
Body,0.266667,2.419868389,0.04223467085
Body,0.3,1.979843911,0.03455479492
Body,0.333333,2.067838841,0.03609059618
Body,0.366667,0.9040215313,0.01577815223
Body,0.4,1.127810187,0.01968400109
Body,0.433333,0,0
Body,0.466667,0,0
Body,0.5,2.521919644,0.04401580126
Body,0.533333,1.5289777,0.02668569505
Body,0.566667,0.9973533494,0.01740709975
Body,0.6,0,0
Body,0.633333,0,0
Body,0.666667,1.149478908,0.02006219163
Body,0.7,3.222493332,0.05624311877
Body,0.733333,3.901558462,0.06809504113
Body,0.766667,1.768634803,0.03086850058
Body,0.8,0,0
Body,0.833333,0,0
Body,0.866667,1.292319514,0.0225552305
Body,0.9,1.848723159,0.03226630608
Body,0.933333,1.855926979,0.03239203647
Body,0.966667,1.972097576,0.03441959587
Body,1,2.304696117,0.04022453549
Body,1.03333,1.760921584,0.0307338795
Body,1.06667,0.6266117404,0.010936438
Body,1.1,0,0
Body,1.13333,0.9110870596,0.01590146896
Body,1.16667,0.7266925441,0.01268317754
Body,1.2,2.647917936,0.0462148863
Body,1.23333,4.221169434,0.0736733049
Body,1.26667,4.920101101,0.08587196374
Body,1.3,4.483538043,0.07825250099
Body,1.33333,4.335151788,0.07566267228
Body,1.36667,4.466624812,0.07795730942
Body,1.4,6.256331226,0.109193579
Body,1.43333,6.555497041,0.1144150075
Body,1.46667,6.889156526,0.1202384641
Body,1.5,4.360222911,0.07610024591
Body,1.53333,5.006695543,0.08738332187
Body,1.56667,5.327526233,0.09298287375
Body,1.6,7.091937022,0.1237776514
Body,1.63333,8.462106411,0.1476916185
Body,1.66667,11.5779753,0.2020737897
Body,1.7,13.59152888,0.2372169293
Body,1.73333,14.46497401,0.2524614227
Body,1.76667,11.5592855,0.2017475912
Body,1.8,8.401694569,0.146637233
Body,1.83333,5.283717186,0.09221826165
Body,1.86667,4.309693218,0.0752183364
Body,1.9,3.901958335,0.06810202022
Body,1.93333,3.394204693,0.05924004737
Body,1.96667,2.818610729,0.04919403756
Body,2,3.675331679,0.0641466389
Body,2.03333,6.407964437,0.1118400778
Body,2.06667,15.77611945,0.2753452275
Body,2.1,17.24652045,0.3010085663
Body,2.13333,19.14928582,0.3342180869
Body,2.16667,19.77927178,0.3452134163
Body,2.2,22.56501987,0.3938338925
Body,2.23333,17.75597053,0.3099001477
Body,2.26667,8.785418073,0.1533344715
Body,2.3,9.869148554,0.1722491366
Body,2.33333,10.49585871,0.1831872922
Body,2.36667,6.649631158,0.1160579578
Body,2.4,9.341996488,0.1630485974
Body,2.43333,11.68530705,0.203947082
Body,2.46667,14.61207654,0.2550288463
Body,2.5,13.23891396,0.231062638
Body,2.53333,13.98597867,0.2441013769
Body,2.56667,11.9455421,0.2084890406
Body,2.6,9.903667747,0.1728516102
Body,2.63333,10.41224649,0.1817279838
Body,2.66667,12.82041578,0.2237584669
Body,2.7,21.90570466,0.3823266714
Body,2.73333,35.91418868,0.6268208407
Body,2.76667,42.96560846,0.7498913327
Body,2.8,41.93591646,0.7319198171
Body,2.83333,48.21432698,0.8414987525
Body,2.86667,40.81051281,0.7122778179
Body,2.9,50.46302046,0.8807458575
Body,2.93333,47.32853075,0.8260386917
Body,2.96667,28.04710809,0.4895143818
Body,3,30.87055786,0.5387928765
Body,3.03333,27.56197785,0.4810472619
Body,3.06667,23.74888321,0.4144962057
Body,3.1,22.02336991,0.3843803174
Body,3.13333,24.72810231,0.4315868031
Body,3.16667,27.41394917,0.4784636741
Body,3.2,29.48229161,0.5145630597
Body,3.23333,38.72229855,0.6758316036
Body,3.26667,39.51479308,0.6896632425
Body,3.3,38.73285774,0.6760158962
Body,3.33333,39.76789094,0.6940806336
Body,3.36667,36.20678422,0.6319275961
Body,3.4,33.65449846,0.5873818063
Body,3.43333,34.57161432,0.6033884976
Body,3.46667,35.49493003,0.6195033968
Body,3.5,34.77807379,0.6069918951
Body,3.53333,35.04502395,0.6116510543
Body,3.56667,34.41084332,0.6005825144
Body,3.6,33.60560264,0.5865284131
Body,3.63333,30.16370882,0.5264560334
Body,3.66667,21.4151189,0.3737643346
Body,3.7,18.18879631,0.3174543825
Body,3.73333,26.04171171,0.4545136122
Body,3.76667,42.15173459,0.7356865541
Body,3.8,50.1740958,0.8757031709
Body,3.83333,55.85967611,0.9749352672
Body,3.86667,59.7924379,1.043574909
Body,3.9,35.51334257,0.6198247562
Body,3.93333,55.11311451,0.9619053093
Body,3.96667,47.85713089,0.8352645045
Body,4,26.52160392,0.4628893113
Body,4.03333,23.62317777,0.4123022319
Body,4.06667,29.68117941,0.5180343065
Body,4.1,30.08280898,0.525044065
Body,4.13333,25.68043601,0.4482081617
Body,4.16667,23.54986522,0.4110226866
Body,4.2,25.36865094,0.4427664857
Body,4.23333,31.45792391,0.549044348
Body,4.26667,37.71054094,0.6581731021
Body,4.3,44.26454769,0.772562099
Body,4.33333,45.0016085,0.7854262369
Body,4.36667,43.09257474,0.7521073123
Body,4.4,37.95146432,0.6623780084
Body,4.43333,36.74149342,0.6412600322
Body,4.46667,34.36380505,0.5997615416
Body,4.5,31.94677356,0.5575763841
Body,4.53333,29.81041401,0.5202898759
Body,4.56667,26.92104717,0.4698609112
Body,4.6,23.70682709,0.4137621879
Body,4.63333,19.95570662,0.3482927851
Body,4.66667,19.89103094,0.3471639815
Body,4.7,16.39083874,0.2860741032
Body,4.73333,18.61583915,0.3249076861
Body,4.76667,26.6285673,0.4647561745
Body,4.8,34.54904878,0.6029946547
Body,4.83333,42.79677426,0.74694462
Body,4.86667,51.84250201,0.9048223525
Body,4.9,57.97107435,1.011786118
Body,4.93333,41.94753326,0.7321225684
Body,4.96667,39.85074273,0.69552667
Body,5,34.09944738,0.5951476299
Body,5.03333,21.72783814,0.3792223148
Body,5.06667,11.68784507,0.203991379
Body,5.1,15.6361929,0.2729030486
Body,5.13333,23.981863,0.4185624702
Body,5.16667,32.88102916,0.5738822203
Body,5.2,43.11211141,0.7524482916
Body,5.23333,47.03944707,0.8209932297
Body,5.26667,49.05218632,0.8561221567
Body,5.3,44.905357,0.7837463314
Body,5.33333,43.79549087,0.7643755132
Body,5.36667,41.15018821,0.718206272
Body,5.4,39.38745059,0.6874406967
Body,5.43333,37.36554928,0.6521518617
Body,5.46667,38.10263514,0.6650164369
Body,5.5,32.54755039,0.5680619177
Body,5.53333,26.92885812,0.4699972381
Body,5.56667,24.07604956,0.4202063356
Body,5.6,20.94858715,0.3656218194
Body,5.63333,19.87595086,0.3469007845
Body,5.66667,18.1020366,0.31594014
Body,5.7,26.97000496,0.4707153858
Body,5.73333,36.68404488,0.640257366
Body,5.76667,43.90597689,0.766303858
Body,5.8,49.80492476,0.8692599207
Body,5.83333,43.49613561,0.7591507782
Body,5.86667,55.81566484,0.9741671257
Body,5.9,43.8241754,0.7648761526
Body,5.93333,29.97934509,0.5232382794
Body,5.96667,36.76604716,0.6416885758
Body,6,23.12905114,0.4036780952
Body,6.03333,17.18714743,0.2999723117
Body,6.06667,13.87204396,0.2421128411
Body,6.1,18.00048392,0.3141677113
Body,6.13333,30.7919866,0.5374215493
Body,6.16667,42.68183108,0.7449384831
Body,6.2,47.55066876,0.8299157315
Body,6.23333,49.95623391,0.8719007635
Body,6.26667,52.4903295,0.9161290753
Body,6.3,48.82332891,0.8521278412
Body,6.33333,46.53378959,0.8121678418
Body,6.36667,44.81824112,0.7822258725
Body,6.4,44.33236119,0.7737456679
Body,6.43333,43.18248579,0.7536765562
Body,6.46667,39.89791703,0.6963500168
Body,6.5,35.48135314,0.6192664354
Body,6.53333,29.68446092,0.5180915798
Body,6.56667,25.2320228,0.4403818748
Body,6.6,22.65361216,0.3953801196
Body,6.63333,22.56917284,0.3939063755
Body,6.66667,23.87208587,0.4166464978
Body,6.7,21.44908022,0.3743570713
Body,6.73333,20.04850426,0.3499124094
Body,6.76667,22.6315816,0.3949956138
Body,6.8,27.98298892,0.4883952912
Body,6.83333,26.01761587,0.4540930604
Body,6.86667,24.70457349,0.4311761478
Body,6.9,46.06984077,0.8040704073
Body,6.93333,19.21206755,0.3353138349
Body,6.96667,19.66161409,0.3431599022
Body,7,39.34984032,0.6867842738
Body,7.03333,31.87686063,0.5563561732
Body,7.06667,19.84713287,0.3463978156
Body,7.1,21.90323193,0.3822835139
Body,7.13333,28.27521189,0.4934955442
Body,7.16667,31.76716285,0.5544415858
Body,7.2,42.78143828,0.7466769567
Body,7.23333,53.5676984,0.9349327097
Body,7.26667,55.17708283,0.963021767
Body,7.3,53.09568545,0.9266945297
Body,7.33333,46.57646268,0.8129126277
Body,7.36667,41.47884921,0.7239424886
Body,7.4,36.94970697,0.6448940442
Body,7.43333,31.31970306,0.5466319392
Body,7.46667,41.35014843,0.7216962362
Body,7.5,27.10750036,0.4731151333
Body,7.53333,21.98643007,0.3837355955
Body,7.56667,20.46735654,0.3572227608
Body,7.6,21.12865681,0.3687646278
Body,7.63333,20.93468853,0.3653792428
Body,7.66667,17.14170649,0.2991792176
Body,7.7,18.74294899,0.3271261714
Body,7.73333,33.06880545,0.5771595348
Body,7.76667,42.05649495,0.7340243088
Body,7.8,53.72670687,0.9377079311
Body,7.83333,69.887741,1.219771187
Body,7.86667,39.49247015,0.6892736338
Body,7.9,44.46856622,0.7761228942
Body,7.93333,24.69171446,0.4309517153
Body,7.96667,10.10438034,0.1763547058
Body,8,15.65821067,0.2732873312
Body,8.03333,26.91360342,0.4697309933
Body,8.06667,28.59290319,0.4990403034
Body,8.1,27.47769636,0.4795762723
Body,8.13333,31.7274838,0.5537490557
Body,8.16667,37.07613918,0.6471007026
Body,8.2,40.86562501,0.7132397073
Body,8.23333,43.50308593,0.7592720842
Body,8.26667,38.94682316,0.6797502973
Body,8.3,36.99310457,0.6456514752
Body,8.33333,37.34504461,0.6517939878
Body,8.36667,37.54106529,0.6552151941
Body,8.4,37.98915487,0.6630358325
Body,8.43333,36.0615015,0.6293919344
Body,8.46667,30.14898351,0.5261990284
Body,8.5,24.45071445,0.4267454716
Body,8.53333,23.20406701,0.4049873691
Body,8.56667,24.60518219,0.4294414423
Body,8.6,24.67323043,0.430629108
Body,8.63333,25.86959299,0.4515095739
Body,8.66667,35.73651716,0.6237198876
Body,8.7,48.61703753,0.8485273775
Body,8.73333,39.83457378,0.6952444685
Body,8.76667,57.68709825,1.0068298
Body,8.8,51.36167366,0.8964303146
Body,8.83333,39.28731937,0.6856930772
Body,8.86667,48.8915719,0.8533189061
Body,8.9,43.43657249,0.7581112057
Body,8.93333,36.25029835,0.632687061
Body,8.96667,38.2657605,0.6678635116
Body,9,38.51439594,0.6722030185
Body,9.03333,40.73173718,0.7109029238
Body,9.06667,50.73639914,0.8855172156
Body,9.1,52.39757643,0.9145102287
Body,9.13333,48.87487738,0.8530275319
Body,9.16667,43.42395929,0.7578910638
Body,9.2,40.02033596,0.6984866303
Body,9.23333,37.15990347,0.6485626652
Body,9.26667,35.77791843,0.6244424761
Body,9.3,34.04266258,0.5941565482
Body,9.33333,31.88255757,0.5564556036
Body,9.36667,33.47893996,0.5843177324
Body,9.4,35.40925031,0.6180080035
Body,9.43333,34.30378673,0.5987140244
Body,9.46667,32.78611389,0.5722256363
Body,9.5,38.07980271,0.6646179358
Body,9.53333,42.72718645,0.7457300836
Body,9.56667,52.97573705,0.9246010352
Body,9.6,61.48412081,1.073100346
Body,9.63333,68.00762444,1.186956963
Body,9.66667,66.34164562,1.157880147
Body,9.7,85.09127543,1.485122921
Body,9.73333,41.22887123,0.7195795499
Body,9.76667,70.39014876,1.228539857
