joint,time,angle_type,angle_deg
LeftArm2,3.06667,joint_angle,21.62147913
LeftArm2,3.1,joint_angle,21.31935849
LeftArm2,3.13333,joint_angle,20.81177518
LeftArm2,3.16667,joint_angle,20.38159846
LeftArm2,3.2,joint_angle,20.32338595
LeftArm2,3.23333,joint_angle,20.88075929
LeftArm2,3.26667,joint_angle,21.96244632
LeftArm2,3.3,joint_angle,23.44543298
LeftArm2,3.33333,joint_angle,23.82581966
LeftArm2,3.36667,joint_angle,23.56266014
LeftArm2,3.4,joint_angle,22.32948308
LeftArm2,3.43333,joint_angle,18.03321635
LeftArm2,3.46667,joint_angle,4.043970496
LeftArm2,3.5,joint_angle,-17.45796672
LeftArm2,3.53333,joint_angle,-32.39858608
LeftArm2,3.56667,joint_angle,-40.44342918
LeftArm2,3.6,joint_angle,-43.76922
LeftArm2,3.63333,joint_angle,-44.37953464
LeftArm2,3.66667,joint_angle,-43.88335319
LeftArm2,3.7,joint_angle,-41.71505171
LeftArm2,3.73333,joint_angle,-37.64349903
LeftArm2,3.76667,joint_angle,-30.28024651
LeftArm2,3.8,joint_angle,-19.09324556
LeftArm2,3.83333,joint_angle,-6.270392814
LeftArm2,3.86667,joint_angle,7.614780985
LeftArm2,3.9,joint_angle,17.13699577
LeftArm2,3.93333,joint_angle,23.03387739
LeftArm2,3.96667,joint_angle,25.37246193
LeftArm2,4,joint_angle,26.86667856
LeftArm2,4.03333,joint_angle,27.77894196
LeftArm2,4.06667,joint_angle,27.27536936
LeftArm2,4.1,joint_angle,23.41752993
LeftArm2,4.13333,joint_angle,14.62715414
LeftArm2,4.16667,joint_angle,0.3034384483
LeftArm2,4.2,joint_angle,-13.59548634
LeftArm2,4.23333,joint_angle,-22.9780713
LeftArm2,4.26667,joint_angle,-28.14958836
LeftArm2,4.3,joint_angle,-31.69063942
LeftArm2,4.33333,joint_angle,-35.02261819
LeftArm2,4.36667,joint_angle,-38.192278
LeftArm2,4.4,joint_angle,-42.39074084
LeftArm2,4.43333,joint_angle,-46.97738258
LeftArm2,4.46667,joint_angle,-51.13436327
LeftArm2,4.5,joint_angle,-53.66282602
LeftArm2,4.53333,joint_angle,-54.28683436
LeftArm2,4.56667,joint_angle,-54.53263325
LeftArm2,4.6,joint_angle,-52.7983473
LeftArm2,4.63333,joint_angle,-43.61744348
LeftArm2,4.66667,joint_angle,-24.85319028
LeftArm2,4.7,joint_angle,2.168874438
LeftArm2,4.73333,joint_angle,17.14765278
LeftArm2,4.76667,joint_angle,16.66671201
LeftArm2,4.8,joint_angle,5.822110635
LeftArm2,4.83333,joint_angle,-15.48687732
LeftArm2,4.86667,joint_angle,-29.99640322
LeftArm2,4.9,joint_angle,-38.79130538
LeftArm2,4.93333,joint_angle,-43.25722491
LeftArm2,4.96667,joint_angle,-45.21204232
LeftArm2,5,joint_angle,-45.56137469
LeftArm2,5.03333,joint_angle,-44.11385411
LeftArm2,5.06667,joint_angle,-41.65787052
LeftArm2,5.1,joint_angle,-37.73511498
LeftArm2,5.13333,joint_angle,-32.16648087
LeftArm2,5.16667,joint_angle,-25.13886704
LeftArm2,5.2,joint_angle,-16.12412097
LeftArm2,5.23333,joint_angle,-5.422157446
LeftArm2,5.26667,joint_angle,3.447280788
LeftArm2,5.3,joint_angle,9.68648178
LeftArm2,5.33333,joint_angle,13.71689609
LeftArm2,5.36667,joint_angle,14.80110413
LeftArm2,5.4,joint_angle,13.47499331
LeftArm2,5.43333,joint_angle,11.47915213
LeftArm2,5.46667,joint_angle,6.896463797
LeftArm2,5.5,joint_angle,-1.483995067
LeftArm2,5.53333,joint_angle,-12.46389469
LeftArm2,5.56667,joint_angle,-22.44098067
LeftArm2,5.6,joint_angle,-32.5638844
LeftArm2,5.63333,joint_angle,-41.18867538
LeftArm2,5.66667,joint_angle,-47.6966165
LeftArm2,5.7,joint_angle,-52.88268669
LeftArm2,5.73333,joint_angle,-55.0926995
LeftArm2,5.76667,joint_angle,-53.12607916
LeftArm2,5.8,joint_angle,-46.05761343
LeftArm2,5.83333,joint_angle,-34.50288817
LeftArm2,5.86667,joint_angle,-17.87840315
LeftArm2,5.9,joint_angle,1.931389161
LeftArm2,5.93333,joint_angle,17.35191223
LeftArm2,5.96667,joint_angle,23.22152107
LeftArm2,6,joint_angle,24.15544228
LeftArm2,6.03333,joint_angle,23.085329
LeftArm2,6.06667,joint_angle,22.79913658
LeftArm2,6.1,joint_angle,23.73105244
LeftArm2,6.13333,joint_angle,24.47985098
LeftArm2,6.16667,joint_angle,20.35581536
LeftArm2,6.2,joint_angle,4.993894413
LeftArm2,6.23333,joint_angle,-15.26525724
LeftArm2,6.26667,joint_angle,-24.60280772
LeftArm2,6.3,joint_angle,-29.81953115
LeftArm2,6.33333,joint_angle,-32.62857133
LeftArm2,6.36667,joint_angle,-32.83323186
LeftArm2,6.4,joint_angle,-31.64274015
LeftArm2,6.43333,joint_angle,-30.08022695
LeftArm2,6.46667,joint_angle,-28.08610464
LeftFoot,0,roll,0.118897007
LeftFoot,0.0333333,roll,-32.54046869
LeftFoot,0.0666667,roll,-36.46585343
LeftFoot,0.1,roll,-35.81578139
LeftFoot,0.133333,roll,-35.13094468
LeftFoot,0.166667,roll,-34.65739328
LeftFoot,0.2,roll,-34.31241366
LeftFoot,0.233333,roll,-34.05013214
LeftFoot,0.266667,roll,-33.84158768
LeftFoot,0.3,roll,-33.65959408
LeftFoot,0.333333,roll,-33.55487827
LeftFoot,0.366667,roll,-33.3949113
LeftFoot,0.4,roll,-33.28788702
LeftFoot,0.433333,roll,-33.16600331
LeftFoot,0.466667,roll,-33.07662469
LeftFoot,0.5,roll,-33.03560432
LeftFoot,0.533333,roll,-33.04313127
LeftFoot,0.566667,roll,-33.02027357
LeftFoot,0.6,roll,-32.97074577
LeftFoot,0.633333,roll,-32.92524478
LeftFoot,0.666667,roll,-32.89439724
LeftFoot,0.7,roll,-32.9285693
LeftFoot,0.733333,roll,-32.92132946
LeftFoot,0.766667,roll,-32.92370561
LeftFoot,0.8,roll,-32.9175338
LeftFoot,0.833333,roll,-32.88368661
LeftFoot,0.866667,roll,-32.8813019
LeftFoot,0.9,roll,-32.87517214
LeftFoot,0.933333,roll,-32.86887613
LeftFoot,0.966667,roll,-32.80697537
LeftFoot,1,roll,-32.76106134
LeftFoot,1.03333,roll,-32.68602905
LeftFoot,1.06667,roll,-32.61875388
LeftFoot,1.1,roll,-32.57691687
LeftFoot,1.13333,roll,-32.49367563
LeftFoot,1.16667,roll,-32.45073977
LeftFoot,1.2,roll,-32.38918054
LeftFoot,1.23333,roll,-32.3743349
LeftFoot,1.26667,roll,-32.34419486
LeftFoot,1.3,roll,-32.31506886
LeftFoot,1.33333,roll,-32.31295733
LeftFoot,1.36667,roll,-32.30947347
LeftFoot,1.4,roll,-32.33332773
LeftFoot,1.43333,roll,-32.38762753
LeftFoot,1.46667,roll,-32.43796354
LeftFoot,1.5,roll,-32.49606781
LeftFoot,1.53333,roll,-32.55700444
LeftFoot,1.56667,roll,-32.59248714
LeftFoot,1.6,roll,-32.66177185
LeftFoot,1.63333,roll,-32.70633892
LeftFoot,1.66667,roll,-32.79387244
LeftFoot,1.7,roll,-33.04050756
LeftFoot,1.73333,roll,-33.44754894
LeftFoot,1.76667,roll,-34.27237999
LeftFoot,1.8,roll,-35.77144717
LeftFoot,1.83333,roll,-37.81052728
LeftFoot,1.86667,roll,-40.4134556
LeftFoot,1.9,roll,-43.01993042
LeftFoot,1.93333,roll,-45.07940115
LeftFoot,1.96667,roll,-46.29204645
LeftFoot,2,roll,-46.10606284
LeftFoot,2.03333,roll,-44.41513068
LeftFoot,2.06667,roll,-41.32878084
LeftFoot,2.1,roll,-38.89097556
LeftFoot,2.13333,roll,-36.82750735
LeftFoot,2.16667,roll,-35.54394537
LeftFoot,2.2,roll,-35.11322129
LeftFoot,2.23333,roll,-35.10192447
LeftFoot,2.26667,roll,-35.34197575
LeftFoot,2.3,roll,-35.82881198
LeftFoot,2.33333,roll,-36.68588014
LeftFoot,2.36667,roll,-37.75484644
LeftFoot,2.4,roll,-38.53967718
LeftFoot,2.43333,roll,-39.12603807
LeftFoot,2.46667,roll,-39.74586643
LeftFoot,2.5,roll,-40.54372806
LeftFoot,2.53333,roll,-41.67625173
LeftFoot,2.56667,roll,-43.99050359
LeftFoot,2.6,roll,-46.85257011
LeftFoot,2.63333,roll,-50.95708107
LeftFoot,2.66667,roll,-56.24930725
LeftFoot,2.7,roll,-60.03252913
LeftFoot,2.73333,roll,-60.93199513
LeftFoot,2.76667,roll,-60.87026245
LeftFoot,2.8,roll,-61.1268702
LeftFoot,2.83333,roll,-62.5552396
LeftFoot,2.86667,roll,-64.7827655
LeftFoot,2.9,roll,-67.60141221
LeftFoot,2.93333,roll,-70.8141446
LeftFoot,2.96667,roll,-72.48489619
LeftFoot,3,roll,-71.39700781
LeftFoot,3.03333,roll,-67.82167938
LeftFoot,3.06667,roll,-62.13859538
LeftFoot,3.1,roll,-55.71176361
LeftFoot,3.13333,roll,-49.19184301
LeftFoot,3.16667,roll,-42.92781394
LeftFoot,3.2,roll,-37.510079
LeftFoot,3.23333,roll,-33.93738781
LeftFoot,3.26667,roll,-32.49888081
LeftFoot,3.3,roll,-33.64439058
LeftFoot,3.33333,roll,-36.15885384
LeftFoot,3.36667,roll,-44.88964852
LeftFoot,3.4,roll,-50.33084499
LeftFoot,3.43333,roll,-50.80551027
LeftFoot,3.46667,roll,-47.95889704
LeftFoot,3.5,roll,-43.83045093
LeftFoot,3.53333,roll,-39.8038827
LeftFoot,3.56667,roll,-40.91508852
LeftFoot,3.6,roll,-41.89865381
LeftFoot,3.63333,roll,-42.26195632
LeftFoot,3.66667,roll,-42.73842816
LeftFoot,3.7,roll,-44.00209608
LeftFoot,3.73333,roll,-44.89823046
LeftFoot,3.76667,roll,-45.22626616
LeftFoot,3.8,roll,-45.72327062
LeftFoot,3.83333,roll,-46.49455443
LeftFoot,3.86667,roll,-48.53704131
LeftFoot,3.9,roll,-52.40908604
LeftFoot,3.93333,roll,-57.93054472
LeftFoot,3.96667,roll,-62.59745638
LeftFoot,4,roll,-65.98757248
LeftFoot,4.03333,roll,-68.3490523
LeftFoot,4.06667,roll,-70.78561144
LeftFoot,4.1,roll,-73.60964025
LeftFoot,4.13333,roll,-75.94256139
LeftFoot,4.16667,roll,-78.24155886
LeftFoot,4.2,roll,-81.02489017
LeftFoot,4.23333,roll,-83.73328004
LeftFoot,4.26667,roll,-85.76829995
LeftFoot,4.3,roll,-84.17872134
LeftFoot,4.33333,roll,-77.51870089
LeftFoot,4.36667,roll,-66.88480979
LeftFoot,4.4,roll,-56.35880884
LeftFoot,4.43333,roll,-49.95890537
LeftFoot,4.46667,roll,-47.98670367
LeftFoot,4.5,roll,-48.95812559
LeftFoot,4.53333,roll,-47.88564094
LeftFoot,4.56667,roll,-44.57967314
LeftFoot,4.6,roll,-41.07558549
LeftFoot,4.63333,roll,-38.17009698
LeftFoot,4.66667,roll,-36.68450203
LeftFoot,4.7,roll,-36.1364976
LeftFoot,4.73333,roll,-36.85491768
LeftFoot,4.76667,roll,-40.35791629
LeftFoot,4.8,roll,-45.88853006
LeftFoot,4.83333,roll,-50.96573904
LeftFoot,4.86667,roll,-54.07055414
LeftFoot,4.9,roll,-56.0176385
LeftFoot,4.93333,roll,-57.37880669
LeftFoot,4.96667,roll,-58.46775932
LeftFoot,5,roll,-58.73294926
LeftFoot,5.03333,roll,-58.01520788
LeftFoot,5.06667,roll,-56.1727207
LeftFoot,5.1,roll,-54.15165301
LeftFoot,5.13333,roll,-53.42788069
LeftFoot,5.16667,roll,-54.23482358
LeftFoot,5.2,roll,-57.04735093
LeftFoot,5.23333,roll,-61.28535135
LeftFoot,5.26667,roll,-66.68119018
LeftFoot,5.3,roll,-72.74019284
LeftFoot,5.33333,roll,-77.59992521
LeftFoot,5.36667,roll,-80.27014339
LeftFoot,5.4,roll,-79.8091801
LeftFoot,5.43333,roll,-75.13506722
LeftFoot,5.46667,roll,-65.92353651
LeftFoot,5.5,roll,-54.84419524
LeftFoot,5.53333,roll,-49.71472185
LeftFoot,5.56667,roll,-46.30621651
LeftFoot,5.6,roll,-42.65435359
LeftFoot,5.63333,roll,-41.13429548
LeftFoot,5.66667,roll,-37.05109672
LeftFoot,5.7,roll,-33.88831546
LeftFoot,5.73333,roll,-31.2671811
LeftFoot,5.76667,roll,-28.52131567
LeftFoot,5.8,roll,-27.23597871
LeftFoot,5.83333,roll,-27.11226059
LeftFoot,5.86667,roll,-27.30341432
LeftFoot,5.9,roll,-27.7962008
LeftFoot,5.93333,roll,-27.90750067
LeftFoot,5.96667,roll,-27.49514619
LeftFoot,6,roll,-28.9732621
LeftFoot,6.03333,roll,-30.35013177
LeftFoot,6.06667,roll,-31.46544715
LeftFoot,6.1,roll,-32.50080711
LeftFoot,6.13333,roll,-34.27548747
LeftFoot,6.16667,roll,-37.19333752
LeftFoot,6.2,roll,-41.05401567
LeftFoot,6.23333,roll,-45.48954396
LeftFoot,6.26667,roll,-49.37032344
LeftFoot,6.3,roll,-51.41910896
LeftFoot,6.33333,roll,-52.53691798
LeftFoot,6.36667,roll,-52.80831723
LeftFoot,6.4,roll,-54.18697221
LeftFoot,6.43333,roll,-56.91811102
LeftFoot,6.46667,roll,-60.92353057
LeftFoot,0,pitch,2.560994266
LeftFoot,0.0333333,pitch,47.55673898
LeftFoot,0.0666667,pitch,47.60082077
LeftFoot,0.1,pitch,47.28111246
LeftFoot,0.133333,pitch,46.93948695
LeftFoot,0.166667,pitch,46.71104914
LeftFoot,0.2,pitch,46.57418289
LeftFoot,0.233333,pitch,46.48573766
LeftFoot,0.266667,pitch,46.42901526
LeftFoot,0.3,pitch,46.41870843
LeftFoot,0.333333,pitch,46.41663068
LeftFoot,0.366667,pitch,46.4119768
LeftFoot,0.4,pitch,46.42261482
LeftFoot,0.433333,pitch,46.45620469
LeftFoot,0.466667,pitch,46.4716763
LeftFoot,0.5,pitch,46.49222874
LeftFoot,0.533333,pitch,46.49597395
LeftFoot,0.566667,pitch,46.49813796
LeftFoot,0.6,pitch,46.4987206
LeftFoot,0.633333,pitch,46.51978285
LeftFoot,0.666667,pitch,46.54910045
LeftFoot,0.7,pitch,46.55284958
LeftFoot,0.733333,pitch,46.53210764
LeftFoot,0.766667,pitch,46.54052008
LeftFoot,0.8,pitch,46.55368275
LeftFoot,0.833333,pitch,46.57168246
LeftFoot,0.866667,pitch,46.58426913
LeftFoot,0.9,pitch,46.59052188
LeftFoot,0.933333,pitch,46.60319633
LeftFoot,0.966667,pitch,46.600361
LeftFoot,1,pitch,46.61378843
LeftFoot,1.03333,pitch,46.62238041
LeftFoot,1.06667,pitch,46.63773256
LeftFoot,1.1,pitch,46.6381498
LeftFoot,1.13333,pitch,46.6368981
LeftFoot,1.16667,pitch,46.63164124
LeftFoot,1.2,pitch,46.62538375
LeftFoot,1.23333,pitch,46.62580089
LeftFoot,1.26667,pitch,46.61570691
LeftFoot,1.3,pitch,46.60169525
LeftFoot,1.33333,pitch,46.58010104
LeftFoot,1.36667,pitch,46.56709863
LeftFoot,1.4,pitch,46.56451519
LeftFoot,1.43333,pitch,46.56193188
LeftFoot,1.46667,pitch,46.56351518
LeftFoot,1.5,pitch,46.56418185
LeftFoot,1.53333,pitch,46.54435192
LeftFoot,1.56667,pitch,46.53460625
LeftFoot,1.6,pitch,46.51653557
LeftFoot,1.63333,pitch,46.5107076
LeftFoot,1.66667,pitch,46.47924735
LeftFoot,1.7,pitch,46.45079899
LeftFoot,1.73333,pitch,46.40790499
LeftFoot,1.76667,pitch,46.28348706
LeftFoot,1.8,pitch,45.97041387
LeftFoot,1.83333,pitch,45.46457887
LeftFoot,1.86667,pitch,44.8700333
LeftFoot,1.9,pitch,44.39965192
LeftFoot,1.93333,pitch,44.11709271
LeftFoot,1.96667,pitch,44.09985666
LeftFoot,2,pitch,44.34090022
LeftFoot,2.03333,pitch,44.64370666
LeftFoot,2.06667,pitch,45.17782735
LeftFoot,2.1,pitch,45.20514436
LeftFoot,2.13333,pitch,44.64330401
LeftFoot,2.16667,pitch,43.99160778
LeftFoot,2.2,pitch,43.58073414
LeftFoot,2.23333,pitch,43.30508972
LeftFoot,2.26667,pitch,42.78498509
LeftFoot,2.3,pitch,41.80203906
LeftFoot,2.33333,pitch,40.5109982
LeftFoot,2.36667,pitch,38.93247046
LeftFoot,2.4,pitch,37.52120463
LeftFoot,2.43333,pitch,36.45284478
LeftFoot,2.46667,pitch,35.88342524
LeftFoot,2.5,pitch,35.84206654
LeftFoot,2.53333,pitch,36.10068378
LeftFoot,2.56667,pitch,36.23134175
LeftFoot,2.6,pitch,36.81083419
LeftFoot,2.63333,pitch,36.3663452
LeftFoot,2.66667,pitch,33.56337427
LeftFoot,2.7,pitch,28.03085625
LeftFoot,2.73333,pitch,21.46525866
LeftFoot,2.76667,pitch,16.34915271
LeftFoot,2.8,pitch,13.69822218
LeftFoot,2.83333,pitch,13.55195506
LeftFoot,2.86667,pitch,14.31501821
LeftFoot,2.9,pitch,14.85981785
LeftFoot,2.93333,pitch,14.92948107
LeftFoot,2.96667,pitch,17.43015672
LeftFoot,3,pitch,22.41379707
LeftFoot,3.03333,pitch,28.63616866
LeftFoot,3.06667,pitch,34.47801714
LeftFoot,3.1,pitch,39.13967228
LeftFoot,3.13333,pitch,42.54919534
LeftFoot,3.16667,pitch,44.97077391
LeftFoot,3.2,pitch,45.8204176
LeftFoot,3.23333,pitch,44.87528849
LeftFoot,3.26667,pitch,43.49339889
LeftFoot,3.3,pitch,43.61602028
LeftFoot,3.33333,pitch,46.20329243
LeftFoot,3.36667,pitch,48.88715517
LeftFoot,3.4,pitch,48.95804702
LeftFoot,3.43333,pitch,50.15673973
LeftFoot,3.46667,pitch,50.48211566
LeftFoot,3.5,pitch,49.48624229
LeftFoot,3.53333,pitch,48.00069997
LeftFoot,3.56667,pitch,46.88505273
LeftFoot,3.6,pitch,46.49222874
LeftFoot,3.63333,pitch,47.61781789
LeftFoot,3.66667,pitch,46.87826282
LeftFoot,3.7,pitch,43.63755024
LeftFoot,3.73333,pitch,40.22170609
LeftFoot,3.76667,pitch,38.09840732
LeftFoot,3.8,pitch,37.26619798
LeftFoot,3.83333,pitch,37.72194183
LeftFoot,3.86667,pitch,39.50703808
LeftFoot,3.9,pitch,40.16500068
LeftFoot,3.93333,pitch,39.09196717
LeftFoot,3.96667,pitch,36.89840762
LeftFoot,4,pitch,32.23601018
LeftFoot,4.03333,pitch,24.88232613
LeftFoot,4.06667,pitch,19.17502708
LeftFoot,4.1,pitch,15.67408555
LeftFoot,4.13333,pitch,14.59832098
LeftFoot,4.16667,pitch,14.68306283
LeftFoot,4.2,pitch,16.82030246
LeftFoot,4.23333,pitch,21.02314217
LeftFoot,4.26667,pitch,26.34505416
LeftFoot,4.3,pitch,32.91573417
LeftFoot,4.33333,pitch,39.55681075
LeftFoot,4.36667,pitch,43.59157095
LeftFoot,4.4,pitch,45.44268925
LeftFoot,4.43333,pitch,46.22076288
LeftFoot,4.46667,pitch,45.43297232
LeftFoot,4.5,pitch,47.27494745
LeftFoot,4.53333,pitch,47.29648586
LeftFoot,4.56667,pitch,47.15483096
LeftFoot,4.6,pitch,47.57703407
LeftFoot,4.63333,pitch,47.71301894
LeftFoot,4.66667,pitch,47.20743279
LeftFoot,4.7,pitch,46.00975003
LeftFoot,4.73333,pitch,44.64958559
LeftFoot,4.76667,pitch,42.53123215
LeftFoot,4.8,pitch,38.11617443
LeftFoot,4.83333,pitch,33.19245299
LeftFoot,4.86667,pitch,29.35050685
LeftFoot,4.9,pitch,26.82680021
LeftFoot,4.93333,pitch,25.35325494
LeftFoot,4.96667,pitch,24.48147435
LeftFoot,5,pitch,23.88742995
LeftFoot,5.03333,pitch,23.92891974
LeftFoot,5.06667,pitch,24.6453293
LeftFoot,5.1,pitch,24.33537564
LeftFoot,5.13333,pitch,22.60854472
LeftFoot,5.16667,pitch,18.53301215
LeftFoot,5.2,pitch,13.06151227
LeftFoot,5.23333,pitch,10.84554001
LeftFoot,5.26667,pitch,11.20447695
LeftFoot,5.3,pitch,11.18134789
LeftFoot,5.33333,pitch,13.14281147
LeftFoot,5.36667,pitch,19.84970368
LeftFoot,5.4,pitch,30.11525063
LeftFoot,5.43333,pitch,40.34209992
LeftFoot,5.46667,pitch,47.8478228
LeftFoot,5.5,pitch,50.4891395
LeftFoot,5.53333,pitch,49.46842965
LeftFoot,5.56667,pitch,47.08342975
LeftFoot,5.6,pitch,46.37899551
LeftFoot,5.63333,pitch,47.84321271
LeftFoot,5.66667,pitch,47.22329101
LeftFoot,5.7,pitch,47.31473702
LeftFoot,5.73333,pitch,46.71907157
LeftFoot,5.76667,pitch,46.21306195
LeftFoot,5.8,pitch,46.10519671
LeftFoot,5.83333,pitch,46.24478348
LeftFoot,5.86667,pitch,46.34080531
LeftFoot,5.9,pitch,46.62046169
LeftFoot,5.93333,pitch,46.79869202
LeftFoot,5.96667,pitch,46.65909934
LeftFoot,6,pitch,46.06265467
LeftFoot,6.03333,pitch,44.99313072
LeftFoot,6.06667,pitch,42.99840497
LeftFoot,6.1,pitch,41.06699123
LeftFoot,6.13333,pitch,39.80941968
LeftFoot,6.16667,pitch,38.90691656
LeftFoot,6.2,pitch,37.54981727
LeftFoot,6.23333,pitch,35.1642961
LeftFoot,6.26667,pitch,31.40344822
LeftFoot,6.3,pitch,26.90213886
LeftFoot,6.33333,pitch,22.00274415
LeftFoot,6.36667,pitch,17.28320535
LeftFoot,6.4,pitch,12.15370645
LeftFoot,6.43333,pitch,9.066748682
LeftFoot,6.46667,pitch,7.089464183
LeftFoot,0,yaw,-0.583193491
LeftFoot,0.0333333,yaw,-68.14954379
LeftFoot,0.0666667,yaw,-76.09270529
LeftFoot,0.1,yaw,-76.5341996
LeftFoot,0.133333,yaw,-76.43281169
LeftFoot,0.166667,yaw,-76.33635795
LeftFoot,0.2,yaw,-76.26122535
LeftFoot,0.233333,yaw,-76.17956722
LeftFoot,0.266667,yaw,-76.12216448
LeftFoot,0.3,yaw,-76.04273376
LeftFoot,0.333333,yaw,-76.01817981
LeftFoot,0.366667,yaw,-75.9273162
LeftFoot,0.4,yaw,-75.87798003
LeftFoot,0.433333,yaw,-75.795224
LeftFoot,0.466667,yaw,-75.72417252
LeftFoot,0.5,yaw,-75.70250402
LeftFoot,0.533333,yaw,-75.69392676
LeftFoot,0.566667,yaw,-75.66827856
LeftFoot,0.6,yaw,-75.61778675
LeftFoot,0.633333,yaw,-75.58560225
LeftFoot,0.666667,yaw,-75.55371385
LeftFoot,0.7,yaw,-75.59624362
LeftFoot,0.733333,yaw,-75.5813955
LeftFoot,0.766667,yaw,-75.56509287
LeftFoot,0.8,yaw,-75.54448505
LeftFoot,0.833333,yaw,-75.4836199
LeftFoot,0.866667,yaw,-75.46880868
LeftFoot,0.9,yaw,-75.45055143
LeftFoot,0.933333,yaw,-75.47603922
LeftFoot,0.966667,yaw,-75.42418581
LeftFoot,1,yaw,-75.36764772
LeftFoot,1.03333,yaw,-75.30258018
LeftFoot,1.06667,yaw,-75.25041439
LeftFoot,1.1,yaw,-75.25565139
LeftFoot,1.13333,yaw,-75.19482584
LeftFoot,1.16667,yaw,-75.16806361
LeftFoot,1.2,yaw,-75.12391988
LeftFoot,1.23333,yaw,-75.1224962
LeftFoot,1.26667,yaw,-75.12981514
LeftFoot,1.3,yaw,-75.09335735
LeftFoot,1.33333,yaw,-75.10581573
LeftFoot,1.36667,yaw,-75.10543634
LeftFoot,1.4,yaw,-75.06276383
LeftFoot,1.43333,yaw,-75.05694541
LeftFoot,1.46667,yaw,-75.03096409
LeftFoot,1.5,yaw,-75.00972767
LeftFoot,1.53333,yaw,-75.04388279
LeftFoot,1.56667,yaw,-74.98608341
LeftFoot,1.6,yaw,-74.98871216
LeftFoot,1.63333,yaw,-74.90216031
LeftFoot,1.66667,yaw,-74.7833682
LeftFoot,1.7,yaw,-74.72176765
LeftFoot,1.73333,yaw,-74.68446434
LeftFoot,1.76667,yaw,-74.7574244
LeftFoot,1.8,yaw,-75.03456571
LeftFoot,1.83333,yaw,-75.28032957
LeftFoot,1.86667,yaw,-75.63671552
LeftFoot,1.9,yaw,-75.94261487
LeftFoot,1.93333,yaw,-75.93288317
LeftFoot,1.96667,yaw,-75.57225039
LeftFoot,2,yaw,-74.75974194
LeftFoot,2.03333,yaw,-73.58381965
LeftFoot,2.06667,yaw,-72.05866496
LeftFoot,2.1,yaw,-71.42235482
LeftFoot,2.13333,yaw,-71.26911656
LeftFoot,2.16667,yaw,-71.61932296
LeftFoot,2.2,yaw,-72.12994779
LeftFoot,2.23333,yaw,-72.30994391
LeftFoot,2.26667,yaw,-72.14670421
LeftFoot,2.3,yaw,-71.79053275
LeftFoot,2.33333,yaw,-71.53080553
LeftFoot,2.36667,yaw,-71.30550809
LeftFoot,2.4,yaw,-71.13925111
LeftFoot,2.43333,yaw,-71.36479665
LeftFoot,2.46667,yaw,-72.32064159
LeftFoot,2.5,yaw,-74.19049653
LeftFoot,2.53333,yaw,-77.28881126
LeftFoot,2.56667,yaw,-82.35649393
LeftFoot,2.6,yaw,-89.56049729
LeftFoot,2.63333,yaw,-97.64455465
LeftFoot,2.66667,yaw,-105.9924503
LeftFoot,2.7,yaw,-111.5425235
LeftFoot,2.73333,yaw,-110.5366185
LeftFoot,2.76667,yaw,-108.4016598
LeftFoot,2.8,yaw,-106.5983093
LeftFoot,2.83333,yaw,-104.4996395
LeftFoot,2.86667,yaw,-102.1293825
LeftFoot,2.9,yaw,-100.1827517
LeftFoot,2.93333,yaw,-98.35337809
LeftFoot,2.96667,yaw,-97.13171272
LeftFoot,3,yaw,-96.13022672
LeftFoot,3.03333,yaw,-94.96259333
LeftFoot,3.06667,yaw,-92.66401864
LeftFoot,3.1,yaw,-89.67246931
LeftFoot,3.13333,yaw,-86.40565723
LeftFoot,3.16667,yaw,-83.35817881
LeftFoot,3.2,yaw,-80.96201373
LeftFoot,3.23333,yaw,-79.75613111
LeftFoot,3.26667,yaw,-79.92923088
LeftFoot,3.3,yaw,-81.16207978
LeftFoot,3.33333,yaw,-82.94142332
LeftFoot,3.36667,yaw,-90.24790498
LeftFoot,3.4,yaw,-90.45796991
LeftFoot,3.43333,yaw,-87.72233418
LeftFoot,3.46667,yaw,-84.48377616
LeftFoot,3.5,yaw,-81.96953071
LeftFoot,3.53333,yaw,-80.62160616
LeftFoot,3.56667,yaw,-82.95335355
LeftFoot,3.6,yaw,-84.22524492
LeftFoot,3.63333,yaw,-84.4856188
LeftFoot,3.66667,yaw,-83.11635205
LeftFoot,3.7,yaw,-80.81436933
LeftFoot,3.73333,yaw,-78.01637133
LeftFoot,3.76667,yaw,-75.46239433
LeftFoot,3.8,yaw,-73.37465185
LeftFoot,3.83333,yaw,-72.48284766
LeftFoot,3.86667,yaw,-74.00300981
LeftFoot,3.9,yaw,-78.62751683
LeftFoot,3.93333,yaw,-87.37687477
LeftFoot,3.96667,yaw,-99.65499702
LeftFoot,4,yaw,-109.2504039
LeftFoot,4.03333,yaw,-110.9744223
LeftFoot,4.06667,yaw,-107.4441279
LeftFoot,4.1,yaw,-103.5912415
LeftFoot,4.13333,yaw,-99.25256266
LeftFoot,4.16667,yaw,-95.80150215
LeftFoot,4.2,yaw,-93.86592925
LeftFoot,4.23333,yaw,-93.26556876
LeftFoot,4.26667,yaw,-93.6525824
LeftFoot,4.3,yaw,-93.72483735
LeftFoot,4.33333,yaw,-91.84765938
LeftFoot,4.36667,yaw,-87.66567193
LeftFoot,4.4,yaw,-83.63686185
LeftFoot,4.43333,yaw,-83.15317635
LeftFoot,4.46667,yaw,-84.54849817
