joint,time,speed_deg_per_s,speed_rad_per_s
Body,0.0333333,2297.837677,40.10483313
Body,0.0666667,194.6042015,3.396484054
Body,0.1,88.45814471,1.543885875
Body,0.133333,35.49606632,0.6195232288
Body,0.166667,11.89968967,0.2076887646
Body,0.2,6.911105226,0.1206215412
Body,0.233333,6.681364454,0.1166118082
Body,0.266667,6.8194468,0.1190217998
Body,0.3,4.642093522,0.08101981615
Body,0.333333,3.819567513,0.0666640291
Body,0.366667,3.3976985,0.05930102582
Body,0.4,3.555420824,0.06205379967
Body,0.433333,3.386169608,0.05909980869
Body,0.466667,2.86587968,0.05001903638
Body,0.5,4.279848442,0.0746974468
Body,0.533333,2.899831405,0.05061160576
Body,0.566667,2.762879213,0.04822133911
Body,0.6,4.068516528,0.07100900909
Body,0.633333,4.521431839,0.0789138725
Body,0.666667,4.431542207,0.07734500245
Body,0.7,2.79825606,0.04883878156
Body,0.733333,0,0
Body,0.766667,1.415827973,0.02471085976
Body,0.8,2.451635986,0.04278912001
Body,0.833333,2.295763201,0.04006862671
Body,0.866667,1.891094659,0.03300582827
Body,0.9,0,0
Body,0.933333,1.018384729,0.01777416658
Body,0.966667,1.821122588,0.03178458524
Body,1,2.129563394,0.03716789286
Body,1.03333,2.709256506,0.04728544631
Body,1.06667,2.096150033,0.0365847197
Body,1.1,1.04335566,0.01820999153
Body,1.13333,0.7318049544,0.01277240594
Body,1.16667,1.397670729,0.02439395607
Body,1.2,2.827419979,0.04934778797
Body,1.23333,4.068530383,0.0710092509
Body,1.26667,4.594302632,0.08018570777
Body,1.3,4.057525249,0.07081717508
Body,1.33333,3.31932639,0.05793317445
Body,1.36667,2.342697904,0.04088779181
Body,1.4,2.840897768,0.04958301976
Body,1.43333,2.541404509,0.04435587631
Body,1.46667,1.079900939,0.01884782699
Body,1.5,1.266128641,0.02209811354
Body,1.53333,1.940193612,0.03386276666
Body,1.56667,2.106924621,0.03677277173
Body,1.6,0,0
Body,1.63333,4.452596205,0.07771246404
Body,1.66667,3.842157316,0.06705829555
Body,1.7,4.422085641,0.07717995424
Body,1.73333,9.144246427,0.1595972078
Body,1.76667,12.70588429,0.2217595153
Body,1.8,12.78500987,0.2231405171
Body,1.83333,8.648044987,0.1509368589
Body,1.86667,7.506662253,0.1310159722
Body,1.9,12.2636504,0.2140410777
Body,1.93333,10.98031674,0.19164268
Body,1.96667,24.44484133,0.4266429663
Body,2,40.3415072,0.7040921259
Body,2.03333,45.01714306,0.7856973663
Body,2.06667,40.58079986,0.7082685706
Body,2.1,33.57567591,0.5860060933
Body,2.13333,33.78883332,0.5897263918
Body,2.16667,36.02236058,0.6287087964
Body,2.2,39.69686098,0.6928409268
Body,2.23333,34.33841981,0.5993184856
Body,2.26667,26.48351962,0.4622246149
Body,2.3,23.75010342,0.4145175024
Body,2.33333,15.66972578,0.2734883077
Body,2.36667,11.67954417,0.2038465009
Body,2.4,18.96430862,0.3309896258
Body,2.43333,29.58705711,0.5163915625
Body,2.46667,43.61572539,0.7612380136
Body,2.5,58.69642278,1.024445837
Body,2.53333,91.50140436,1.597000776
Body,2.56667,67.2180658,1.173176565
Body,2.6,36.66362365,0.6399009484
Body,2.63333,27.46843402,0.479414614
Body,2.66667,71.8675799,1.254325895
Body,2.7,111.4113968,1.944495698
Body,2.73333,114.7850341,2.003376776
