joint,time,speed_deg_per_s,speed_rad_per_s
Body,0.0333333,2561.605486,44.70844988
Body,0.0666667,142.5516742,2.48799607
Body,0.1,41.07375992,0.7168723468
Body,0.133333,14.33316271,0.2501608816
Body,0.166667,5.866549338,0.1023906017
Body,0.2,4.365953293,0.07620025995
Body,0.233333,5.880901095,0.1026410871
Body,0.266667,7.213931778,0.1259068615
Body,0.3,6.954112273,0.1213721557
Body,0.333333,6.19137101,0.1080598093
Body,0.366667,4.784429767,0.08350405227
Body,0.4,2.8755498,0.05018781182
Body,0.433333,1.345615596,0.02348542262
Body,0.466667,1.594846143,0.02783531626
Body,0.5,1.737092205,0.0303179784
Body,0.533333,1.91888391,0.0334908422
Body,0.566667,1.398960689,0.02441647012
Body,0.6,1.197440957,0.02089928729
Body,0.633333,1.68247951,0.02936480705
Body,0.666667,1.074020451,0.0187451931
Body,0.7,1.487579958,0.02596316816
Body,0.733333,0,0
Body,0.766667,0,0
Body,0.8,0,0
Body,0.833333,1.843782167,0.03218006951
Body,0.866667,2.747840218,0.04795885911
Body,0.9,2.586604968,0.04514477314
Body,0.933333,0.9845292571,0.01718327712
Body,0.966667,0,0
Body,1,0,0
Body,1.03333,1.403925349,0.02450311979
Body,1.06667,0,0
Body,1.1,0,0
Body,1.13333,0,0
Body,1.16667,1.001278541,0.01747560727
Body,1.2,0,0
Body,1.23333,0.6249660555,0.01090771538
Body,1.26667,1.602150698,0.0279628048
Body,1.3,1.551900658,0.02708577614
Body,1.33333,0,0
Body,1.36667,0,0
Body,1.4,0,0
Body,1.43333,0,0
Body,1.46667,1.530785966,0.02671725524
Body,1.5,2.01094403,0.03509759441
Body,1.53333,2.045964982,0.03570882531
Body,1.56667,2.451445977,0.04278580374
Body,1.6,0.5836731221,0.01018701774
Body,1.63333,0.8400217112,0.01466114465
Body,1.66667,2.005349455,0.03499995065
Body,1.7,2.354050922,0.04108593934
Body,1.73333,3.23425218,0.05644834937
Body,1.76667,7.262311458,0.1267512463
Body,1.8,11.23548271,0.1960961663
Body,1.83333,9.105640186,0.1589234017
Body,1.86667,10.19383036,0.1779159032
Body,1.9,11.24269994,0.1962221307
Body,1.93333,15.23457545,0.2658935018
Body,1.96667,20.35783193,0.3553111958
Body,2,32.44384082,0.5662518444
Body,2.03333,35.14155587,0.6133358543
Body,2.06667,12.60739797,0.2200406046
Body,2.1,49.42066885,0.8625533899
Body,2.13333,53.99317988,0.9423587625
Body,2.16667,60.54774875,1.05675757
Body,2.2,57.14872403,0.9974333976
Body,2.23333,44.30213176,0.7732180649
Body,2.26667,32.83460076,0.5730718919
Body,2.3,41.71882994,0.7281309426
Body,2.33333,57.31127168,1.000270389
Body,2.36667,56.77729969,0.99095082
Body,2.4,36.97100615,0.6452657851
Body,2.43333,29.12818165,0.5083826749
Body,2.46667,56.7969653,0.9912940496
Body,2.5,57.51173328,1.003769104
Body,2.53333,29.29192465,0.5112405294
Body,2.56667,15.49503236,0.2704393323
Body,2.6,25.50627514,0.4451684811
Body,2.63333,38.58569083,0.6734473491
Body,2.66667,75.52825028,1.318216646
Body,2.7,73.1375271,1.276490655
Body,2.73333,73.55841493,1.283836533
Body,2.76667,73.9056477,1.289896888
Body,2.8,76.9824822,1.343597781
Body,2.83333,77.24581502,1.348193805
Body,2.86667,65.53567947,1.143813384
Body,2.9,46.85673754,0.8178043467
Body,2.93333,40.07020035,0.699356928
Body,2.96667,35.36087726,0.6171637346
Body,3,32.03838581,0.5591753194
Body,3.03333,30.97804565,0.5406688925
Body,3.06667,26.58167882,0.4639378161
Body,3.1,75.42942103,1.31649175
Body,3.13333,36.9042755,0.6441011155
Body,3.16667,62.16430486,1.084971797
Body,3.2,98.79391089,1.724279026
Body,3.23333,90.47351259,1.579060681
Body,3.26667,91.70292706,1.600518011
Body,3.3,88.66284512,1.547458572
Body,3.33333,78.89177206,1.376921175
Body,3.36667,65.51443862,1.143442662
Body,3.4,46.36301968,0.8091873447
Body,3.43333,23.59106602,0.4117417761
Body,3.46667,38.77289518,0.6767146814
Body,3.5,40.06065046,0.6991902511
Body,3.53333,38.44788734,0.6710422244
Body,3.56667,49.45535856,0.8631588396
Body,3.6,68.06925367,1.188032596
Body,3.63333,66.10997252,1.153836689
Body,3.66667,19.41884052,0.3389227041
Body,3.7,49.92292278,0.8713193748
Body,3.73333,75.37730022,1.31558207
Body,3.76667,71.56626492,1.249066956
Body,3.8,74.51332077,1.300502784
Body,3.83333,75.71753886,1.321520355
Body,3.86667,60.0427849,1.047944289
Body,3.9,52.03986092,0.9082669153
Body,3.93333,46.04670321,0.8036665807
Body,3.96667,48.21340455,0.841482653
Body,4,56.55429275,0.9870586146
Body,4.03333,49.03145255,0.855760284
Body,4.06667,38.03286586,0.6637987332
Body,4.1,19.18559686,0.3348518341
Body,4.13333,60.4892608,1.055736763
Body,4.16667,61.22700952,1.068612907
Body,4.2,28.9333821,0.5049827814
Body,4.23333,76.64251975,1.337664317
Body,4.26667,75.59266891,1.319340963
Body,4.3,79.53258599,1.388105488
Body,4.33333,72.65100532,1.267999248
Body,4.36667,72.92991564,1.272867151
Body,4.4,69.04381069,1.205041825
Body,4.43333,58.49298261,1.020895136
Body,4.46667,39.39579895,0.6875864032
Body,4.5,58.03342778,1.012874391
Body,4.53333,43.22661749,0.7544467997
Body,4.56667,28.79764883,0.502613789
Body,4.6,43.50847638,0.7593661653
Body,4.63333,57.48721092,1.003341108
Body,4.66667,56.26598626,0.982026717
Body,4.7,15.81938847,0.2761004145
Body,4.73333,49.8471253,0.8699964592
Body,4.76667,70.19655409,1.225160992
Body,4.8,67.49661188,1.178038111
Body,4.83333,70.99221351,1.239047869
Body,4.86667,69.43861242,1.211932415
Body,4.9,60.6275074,1.058149621
Body,4.93333,51.01617683,0.8904002574
Body,4.96667,30.86250628,0.5386523501
Body,5,27.16698331,0.4741533067
Body,5.03333,32.42778291,0.5659715809
Body,5.06667,30.61766957,0.5343791432
Body,5.1,20.22966166,0.3530742025
Body,5.13333,9.301828904,0.1623475408
Body,5.16667,36.17844277,0.6314329446
Body,5.2,73.80742269,1.288182538
Body,5.23333,22.49642491,0.3926366846
Body,5.26667,51.41809652,0.8974150794
Body,5.3,65.43352002,1.142030365
Body,5.33333,67.7323492,1.182152504
Body,5.36667,76.9790878,1.343538537
Body,5.4,78.03002725,1.361880891
Body,5.43333,76.441373,1.334153644
Body,5.46667,71.32722497,1.244894922
Body,5.5,51.91927809,0.9061623479
Body,5.53333,19.13554541,0.3339782716
Body,5.56667,30.59173557,0.5339265097
Body,5.6,38.49773111,0.6719121624
Body,5.63333,22.1998823,0.3874610397
Body,5.66667,54.07860865,0.9438497758
Body,5.7,50.32481775,0.8783337652
Body,5.73333,77.0044617,1.343981395
Body,5.76667,16.176533,0.2823337624
Body,5.8,45.41521232,0.7926449854
Body,5.83333,74.76465184,1.304889339
Body,5.86667,61.84482777,1.07939587
Body,5.9,54.43525736,0.9500744701
Body,5.93333,54.92589109,0.9586376441
Body,5.96667,49.28631822,0.8602085292
Body,6,57.74079977,1.007767069
Body,6.03333,54.38030632,0.9491153934
Body,6.06667,38.80907932,0.6773462139
Body,6.1,16.24976839,0.2836119611
Body,6.13333,25.24677451,0.4406393408
Body,6.16667,22.97579683,0.401003303
Body,6.2,20.98236799,0.3662114063
Body,6.23333,7.71465653,0.1346461571
Body,6.26667,11.19170441,0.1953320908
Head,0.0333333,171.6060388,2.995090393
Head,0.0666667,20.558678,0.3588166209
Head,0.1,9.985552529,0.1742807693
Head,0.133333,4.165926712,0.07270913752
Head,0.166667,4.974600567,0.08682315887
Head,0.2,5.901955487,0.1030085555
Head,0.233333,3.831319902,0.06686914699
Head,0.266667,7.49755435,0.1308570093
Head,0.3,12.53437522,0.2187661172
