joint,time,speed_deg_per_s,speed_rad_per_s
Body,0.0333333,2564.936993,44.76659563
Body,0.0666667,145.2010139,2.53423577
Body,0.1,19.3328884,0.3374225564
Body,0.133333,5.433409024,0.09483087708
Body,0.166667,2.575122234,0.04494436162
Body,0.2,0,0
Body,0.233333,0,0
Body,0.266667,0.8750106927,0.01527181758
Body,0.3,1.23801207,0.0216073868
Body,0.333333,1.123568921,0.01960997705
Body,0.366667,1.8292249,0.03192599726
Body,0.4,1.464549264,0.02556120672
Body,0.433333,0,0
Body,0.466667,1.745716488,0.03046850053
Body,0.5,0.8360718277,0.01459220618
Body,0.533333,0.1909321493,0.003332394653
Body,0.566667,2.621405148,0.04575215086
Body,0.6,3.072528278,0.05362573481
Body,0.633333,3.223214894,0.0562557124
Body,0.666667,3.036297369,0.05299338617
Body,0.7,3.55618937,0.06206721333
Body,0.733333,2.884158303,0.05033805854
Body,0.766667,4.008916465,0.06996879175
Body,0.8,5.561313807,0.09706323666
Body,0.833333,5.591688527,0.09759337555
Body,0.866667,7.298379175,0.1273807467
Body,0.9,5.614869973,0.09799796811
Body,0.933333,8.136389341,0.1420067832
Body,0.966667,10.28637192,0.1795310581
Body,1,9.586326026,0.1673129523
Body,1.03333,11.57598912,0.2020391243
Body,1.06667,12.2469225,0.2137491209
Body,1.1,10.77023549,0.1879760706
Body,1.13333,10.89134544,0.1900898379
Body,1.16667,12.70021621,0.2216605886
Body,1.2,12.24277527,0.213676738
Body,1.23333,14.95498173,0.2610136707
Body,1.26667,17.35782359,0.3029511726
Body,1.3,17.46428451,0.3048092662
Body,1.33333,20.34384759,0.3550671229
Body,1.36667,25.26070979,0.4408825572
Body,1.4,27.73621009,0.4840881881
Body,1.43333,37.67423929,0.6575395188
Body,1.46667,35.43264055,0.6184162403
Body,1.5,30.00218147,0.5236368495
Body,1.53333,36.36591278,0.6347049135
Body,1.56667,51.30495776,0.8954404355
Body,1.6,51.84769787,0.9049130374
Body,1.63333,42.32212531,0.7386604331
Body,1.66667,35.75747413,0.6240856558
Body,1.7,38.53180221,0.6725068153
Body,1.73333,42.22911133,0.7370370328
Body,1.76667,50.23349707,0.8767399187
Body,1.8,98.17671776,1.713506974
Body,1.83333,121.9720309,2.128813535
Body,1.86667,101.0756086,1.764102164
Body,1.9,58.35757156,1.018531767
Body,1.93333,59.23402599,1.033828783
Body,1.96667,85.5684708,1.493451551
Body,2,84.60199838,1.476583426
Body,2.03333,103.9573532,1.814398094
Body,2.06667,123.4130547,2.153964145
Body,2.1,139.6549056,2.437437919
Body,2.13333,158.6517987,2.768996252
Body,2.16667,163.3155976,2.850394898
Body,2.2,139.6090806,2.436638122
Body,2.23333,130.0222892,2.269317047
Body,2.26667,140.5605223,2.453243912
Body,2.3,121.4425402,2.119572179
Body,2.33333,136.4758269,2.381952529
Body,2.36667,123.4532214,2.154665186
Body,2.4,115.8087436,2.021243879
Body,2.43333,37.10974693,0.6476872686
Body,2.46667,120.3490765,2.100487636
Body,2.5,138.2984672,2.413763603
Body,2.53333,162.3438988,2.833435555
Body,2.56667,170.0974225,2.968760072
Body,2.6,170.9187863,2.983095574
Body,2.63333,164.7922126,2.876166691
Body,2.66667,124.7457551,2.177224154
Body,2.7,101.3095295,1.768184853
Body,2.73333,135.2956345,2.361354286
Body,2.76667,162.6281082,2.838395945
Body,2.8,146.9079546,2.564027506
Body,2.83333,138.8844973,2.423991758
Body,2.86667,67.12581408,1.171566469
Body,2.9,86.41936296,1.508302421
Body,2.93333,149.665143,2.612149521
Body,2.96667,189.9768083,3.315720808
Body,3,203.1174311,3.54506794
Body,3.03333,192.9514777,3.367638582
Body,3.06667,145.0025806,2.530772456
Body,3.1,125.5839037,2.191852607
Body,3.13333,139.9250014,2.44215198
Body,3.16667,142.3797905,2.484996132
Body,3.2,162.9329741,2.843716859
Body,3.23333,156.2353685,2.726821588
Body,3.26667,75.77448862,1.322514315
Body,3.3,122.0415187,2.130026325
Body,3.33333,178.6096411,3.117326314
Body,3.36667,218.1340959,3.807158184
Body,3.4,218.4603293,3.812852031
Body,3.43333,147.3422932,2.571608144
Body,3.46667,104.5184107,1.824190396
Body,3.5,115.9579478,2.023847982
Body,3.53333,129.5725753,2.261468059
Body,3.56667,126.0392605,2.199800083
Body,3.6,207.6028324,3.623352962
Body,3.63333,130.572648,2.27892262
Body,3.66667,84.45650841,1.474044147
Body,3.7,116.5251297,2.033747175
Body,3.73333,174.2169692,3.040659726
Body,3.76667,184.4840618,3.219854296
Body,3.8,176.7545886,3.084949538
Body,3.83333,148.6772245,2.59490709
Body,3.86667,114.470057,1.99787939
Head,0.0333333,68.78107554,1.200456231
Head,0.0666667,10.95092275,0.1911296581
Head,0.1,4.911344564,0.08571913334
Head,0.133333,2.000991003,0.0349238813
Head,0.166667,1.566595476,0.0273422491
