joint,time,speed_deg_per_s,speed_rad_per_s
Body,0.0333333,2578.680195,45.00645975
Body,0.0666667,88.91255755,1.551816876
Body,0.1,19.82311369,0.3459786019
Body,0.133333,39.80435742,0.6947170937
Body,0.166667,42.38534313,0.7397637922
Body,0.2,42.78601828,0.7467568928
Body,0.233333,83.78619245,1.462344926
Body,0.266667,64.96600589,1.133870705
Body,0.3,56.6817613,0.9892833606
Body,0.333333,68.2134607,1.190549483
Body,0.366667,62.77713661,1.095667729
Body,0.4,47.74825561,0.8333642724
Body,0.433333,22.31794195,0.3895215694
Body,0.466667,25.71135283,0.448747762
Body,0.5,31.76446129,0.5543944347
Body,0.533333,10.79088554,0.1883364819
Body,0.566667,42.58893439,0.74331713
Body,0.6,63.83510989,1.114132846
Body,0.633333,50.0163609,0.8729501775
Body,0.666667,51.01858307,0.8904422542
Body,0.7,57.57272494,1.004833609
Body,0.733333,100.6692099,1.757009167
Body,0.766667,69.60206793,1.214785251
Body,0.8,27.07003257,0.4724611969
Body,0.833333,36.47756679,0.6366536437
Body,0.866667,72.33483782,1.262481084
Body,0.9,95.20342229,1.661613178
Body,0.933333,109.8483129,1.917214737
Body,0.966667,118.8711055,2.074692177
Body,1,138.55665,2.418269744
Body,1.03333,138.2317661,2.41259945
Body,1.06667,64.83586486,1.131599315
Body,1.1,68.81298715,1.201013194
Body,1.13333,17.13923557,0.299136092
Body,1.16667,63.27509872,1.104358807
Body,1.2,84.65876621,1.477574211
Body,1.23333,106.4837588,1.858492191
Body,1.26667,68.7816598,1.200466428
Body,1.3,38.77458425,0.6767441612
Body,1.33333,90.97371873,1.587790925
Body,1.36667,88.91661387,1.551887672
Body,1.4,75.60769125,1.319603152
Body,1.43333,79.89889096,1.394498716
Body,1.46667,72.04034032,1.257341133
Body,1.5,73.34748888,1.280155179
Body,1.53333,71.93438378,1.255491842
Body,1.56667,70.05937247,1.222766722
Body,1.6,43.47623049,0.7588033684
Body,1.63333,8.046801759,0.1404431849
Body,1.66667,31.7990941,0.5549988911
Body,1.7,55.02154456,0.9603071122
Body,1.73333,50.28730164,0.8776789856
Body,1.76667,45.75087293,0.7985033683
Body,1.8,74.58848494,1.301814646
Body,1.83333,62.70083439,1.094336004
Body,1.86667,31.54834786,0.5506225437
Body,1.9,41.89109847,0.7311375956
Body,1.93333,71.59338128,1.249540226
Body,1.96667,91.07857916,1.589621084
Body,2,107.6496942,1.878841603
Body,2.03333,125.688215,2.193673183
Body,2.06667,160.2756064,2.797337043
Body,2.1,127.685909,2.22853952
Body,2.13333,86.33959301,1.506910173
Body,2.16667,50.85044646,0.8875077169
Body,2.2,29.18721743,0.5094130437
Body,2.23333,56.31872636,0.9829472056
Body,2.26667,79.21710989,1.382599391
Body,2.3,111.5169987,1.946338799
