joint,time,speed_deg_per_s,speed_rad_per_s
Body,0.0333333,2274.728136,39.70149556
Body,0.0666667,190.0014218,3.316150393
Body,0.1,84.03636285,1.466711223
Body,0.133333,42.77764415,0.7466107366
Body,0.166667,22.41504639,0.3912163615
Body,0.2,16.31741007,0.2847925312
Body,0.233333,13.06431301,0.2280152765
Body,0.266667,9.443057922,0.1648124522
Body,0.3,8.191365511,0.1429662984
Body,0.333333,3.426203242,0.05979852742
Body,0.366667,2.034715881,0.03551249147
Body,0.4,4.272709955,0.07457285669
Body,0.433333,5.317430982,0.09280667838
Body,0.466667,6.637788344,0.1158512617
Body,0.5,4.676586102,0.08162182523
Body,0.533333,3.233448192,0.05643431714
Body,0.566667,3.525100699,0.06152461366
Body,0.6,4.144952107,0.07234306161
Body,0.633333,3.866937222,0.06749078649
Body,0.666667,2.87691394,0.05021162055
Body,0.7,2.500719033,0.04364578079
Body,0.733333,3.314721354,0.05785280142
Body,0.766667,3.484452978,0.0608151771
Body,0.8,3.016884388,0.05265456571
Body,0.833333,2.813469742,0.0491043104
Body,0.866667,2.590026005,0.0452044815
Body,0.9,2.757445326,0.04812649989
Body,0.933333,1.932794859,0.03373363405
Body,0.966667,2.496242316,0.04356764735
Body,1,2.388676503,0.04169026974
Body,1.03333,3.628118693,0.06332261685
Body,1.06667,3.477869325,0.06070027067
Body,1.1,3.52266934,0.06148217844
Body,1.13333,4.442312923,0.07753298691
Body,1.16667,5.179273992,0.09039538401
Body,1.2,4.970444036,0.08675061371
Body,1.23333,3.933764606,0.06865714437
Body,1.26667,3.14139272,0.05482764605
Body,1.3,1.073269531,0.01873208707
Body,1.33333,1.373420725,0.02397071367
Body,1.36667,0,0
Body,1.4,0,0
Body,1.43333,0,0
Body,1.46667,2.276396061,0.03973060634
Body,1.5,4.231337285,0.07385076738
Body,1.53333,5.063215275,0.08836977729
Body,1.56667,5.40438943,0.09432438961
Body,1.6,4.997461373,0.0872221552
Body,1.63333,5.232857063,0.09133058504
Body,1.66667,11.67862123,0.2038303925
Body,1.7,18.48465305,0.3226180568
Body,1.73333,21.81810136,0.3807977053
Body,1.76667,20.98108532,0.3661890194
Body,1.8,25.0984942,0.4380513611
Body,1.83333,28.9437111,0.5051630564
Body,1.86667,51.34893873,0.8962080483
Body,1.9,83.8342021,1.463182853
Body,1.93333,91.72316345,1.600871203
Body,1.96667,87.97308974,1.535420069
Body,2,89.17370528,1.556374763
Body,2.03333,73.1369961,1.276481387
Body,2.06667,51.71268657,0.9025566458
Body,2.1,51.54127284,0.8995649116
Body,2.13333,37.70528543,0.6580813762
Body,2.16667,10.79355009,0.1883829871
Body,2.2,42.02817952,0.7335301113
Body,2.23333,90.30895482,1.576188606
Body,2.26667,111.8063596,1.951389099
Body,2.3,85.5985353,1.493976276
Body,2.33333,50.12894857,0.8749152032
Body,2.36667,132.4530716,2.311742204
Body,2.4,157.9983012,2.757590569
Body,2.43333,147.0689124,2.566836749
Body,2.46667,121.4838024,2.12029234
Body,2.5,85.24305483,1.487771971
Body,2.53333,74.30561114,1.296877567
Body,2.56667,110.6653391,1.931474536
Body,2.6,115.4071126,2.014234095
Body,2.63333,196.6099186,3.431490422
Body,2.66667,163.9618346,2.861673861
Body,2.7,155.2241189,2.709171953
Body,2.73333,105.8937693,1.848194931
Body,2.76667,121.5372685,2.121225498
Body,2.8,182.6247931,3.187403935
Body,2.83333,186.7441967,3.259301092
Body,2.86667,126.7510987,2.212224003
Body,2.9,92.50921646,1.614590416
Body,2.93333,97.50205303,1.701731853
Body,2.96667,74.12295586,1.293689631
Body,3,128.8289137,2.248488716
Body,3.03333,166.2776906,2.902093174
Body,3.06667,152.2899425,2.657960914
Body,3.1,156.3605968,2.729007234
Body,3.13333,79.37984854,1.385439717
Body,3.16667,125.1120515,2.183617233
Body,3.2,126.2895585,2.204168606
Body,3.23333,149.5199445,2.609615328
Body,3.26667,151.2480231,2.63977599
Body,3.3,126.805228,2.213168737
Body,3.33333,130.4412218,2.276628802
Body,3.36667,115.2565508,2.011606296
Body,3.4,115.3756248,2.013684529
Body,3.43333,125.908232,2.197513204
