joint,time,speed_deg_per_s,speed_rad_per_s
Body,0.0333333,2543.20509,44.38730238
Body,0.0666667,89.86550485,1.568448944
Body,0.1,8.291777649,0.1447188208
Body,0.133333,5.210632492,0.0909426931
Body,0.166667,5.090942227,0.08885370388
Body,0.2,5.176388209,0.09034501761
Body,0.233333,4.59368495,0.08017492718
Body,0.266667,2.500313347,0.04363870024
Body,0.3,2.544074694,0.04440247982
Body,0.333333,2.038782679,0.03558347047
Body,0.366667,2.797531903,0.04882614264
Body,0.4,2.425327818,0.04232995587
Body,0.433333,2.744989439,0.04790910364
Body,0.466667,2.703844221,0.04719098412
Body,0.5,2.411149595,0.04208249919
Body,0.533333,1.822759226,0.03181314996
Body,0.566667,2.912964881,0.05084082817
Body,0.6,3.480981709,0.06075459202
Body,0.633333,2.460810452,0.04294924466
Body,0.666667,2.401658683,0.04191685152
Body,0.7,1.606650269,0.02804133712
Body,0.733333,3.520827709,0.06145003592
Body,0.766667,4.036673576,0.07045324472
Body,0.8,3.984917827,0.0695499365
Body,0.833333,3.903472013,0.06812843888
Body,0.866667,3.647564415,0.06366200872
Body,0.9,4.20654644,0.07341808552
Body,0.933333,4.597894489,0.08024839749
Body,0.966667,4.250373497,0.07418301196
Body,1,4.889055325,0.08533011274
Body,1.03333,5.660745473,0.09879864661
Body,1.06667,7.088061067,0.1237100032
Body,1.1,9.267374938,0.1617462057
Body,1.13333,8.572378565,0.1496162307
Body,1.16667,5.097213269,0.08896315423
Body,1.2,3.177891279,0.05546466609
Body,1.23333,5.617230945,0.09803917484
Body,1.26667,9.4497949,0.1649300346
Body,1.3,12.12675363,0.2116517785
Body,1.33333,16.75574482,0.2924429157
Body,1.36667,18.48200502,0.32257184
Body,1.4,38.79014352,0.6770157217
Body,1.43333,82.18177525,1.434342563
Body,1.46667,102.4922243,1.788826772
Body,1.5,85.66081791,1.495063312
Body,1.53333,79.93286091,1.395091603
Body,1.56667,61.63294315,1.075697786
Body,1.6,42.14517896,0.7355721366
Body,1.63333,49.58514435,0.8654240289
Body,1.66667,43.80365039,0.7645179236
Body,1.7,21.47815631,0.3748645449
Body,1.73333,33.36805784,0.5823824743
Body,1.76667,49.08664796,0.8567236257
Body,1.8,42.54287938,0.7425133185
Body,1.83333,9.959965569,0.1738341926
Body,1.86667,52.24379011,0.9118261512
Body,1.9,112.1337502,1.957103144
Body,1.93333,114.9604621,2.006438574
Body,1.96667,126.579227,2.209224275
Body,2,128.2178165,2.237823057
Body,2.03333,98.75291449,1.723563504
Body,2.06667,64.15661282,1.119744131
Body,2.1,50.40122869,0.8796673876
Body,2.13333,70.57418031,1.231751813
Body,2.16667,43.85972979,0.7654966938
Body,2.2,31.30491261,0.5463737971
Body,2.23333,64.46115332,1.125059365
Body,2.26667,118.7955371,2.07337326
Body,2.3,110.7011906,1.932100262
Body,2.33333,59.50571588,1.038570666
Body,2.36667,84.56557339,1.475947689
Body,2.4,121.3435044,2.117843678
Body,2.43333,147.8317904,2.580151481
Body,2.46667,139.0555533,2.426977249
Body,2.5,137.2294428,2.395105608
Body,2.53333,105.8682077,1.847748798
Body,2.56667,52.95292393,0.9242028711
Body,2.6,24.24668345,0.4231844589
Body,2.63333,16.74539331,0.2922622478
Body,2.66667,57.90412714,1.010617669
Body,2.7,93.56768355,1.633064151
Body,2.73333,84.77649802,1.479629019
Body,2.76667,59.27496229,1.034543256
Body,2.8,44.12195038,0.7700733065
Body,2.83333,65.46635959,1.142603524
Body,2.86667,97.74495199,1.70597124
Body,2.9,116.0722684,2.025843253
Body,2.93333,110.809999,1.933999328
Body,2.96667,99.33929793,1.733797826
Body,3,112.7152522,1.967252267
Body,3.03333,61.62299967,1.075524239
Body,3.06667,57.59356285,1.0051973
Body,3.1,54.99099966,0.959774003
Body,3.13333,121.2994403,2.117074615
Body,3.16667,112.6354276,1.965859066
Body,3.2,98.34751272,1.716487908
Body,3.23333,55.5461221,0.9694627174
Body,3.26667,108.0879018,1.886489767
Body,3.3,126.3955413,2.206018356
Body,3.33333,129.0852774,2.252963106
Body,3.36667,124.6034169,2.174739884
Body,3.4,89.11098495,1.555280087
Body,3.43333,47.64456264,0.8315544888
Body,3.46667,22.02361085,0.3843845225
Body,3.5,20.15171348,0.3517137501
Body,3.53333,55.03446334,0.9605325873
Body,3.56667,85.6057726,1.494102591
Body,3.6,66.8897794,1.167446886
Body,3.63333,101.2460001,1.767076056
Body,3.66667,60.28492234,1.052170384
Body,3.7,80.87071447,1.411460236
Body,3.73333,94.25757989,1.645105114
Body,3.76667,100.928393,1.761532766
Body,3.8,98.60700614,1.721016923
Body,3.83333,97.6959586,1.705116143
Body,3.86667,108.7454335,1.897965862
Body,3.9,74.0142979,1.291793192
Body,3.93333,58.59907602,1.022746815
Body,3.96667,57.34738415,1.000900671
Body,4,106.0591176,1.851080804
Body,4.03333,105.6524102,1.843982421
Body,4.06667,78.41315781,1.368567781
Body,4.1,59.31777935,1.035290555
Body,4.13333,90.17350796,1.573824612
Body,4.16667,74.17414374,1.294583028
Body,4.2,63.7706632,1.113008039
Body,4.23333,63.83570426,1.11414322
Body,4.26667,68.68204483,1.198727819
Body,4.3,79.94240203,1.395258127
Body,4.33333,42.7585099,0.7462767811
Body,4.36667,16.87586544,0.2945394161
Body,4.4,40.92819596,0.7143317765
Body,4.43333,72.91946996,1.27268484
Body,4.46667,75.76667052,1.322377864
Body,4.5,92.54143395,1.615152717
Body,4.53333,62.15124613,1.084743879
Head,0.0333333,121.7868774,2.125581997
Head,0.0666667,30.52027401,0.53267927
Head,0.1,11.59608378,0.2023898422
Head,0.133333,6.623869108,0.1156083252
Head,0.166667,3.161499065,0.05517856799
Head,0.2,1.303988805,0.02275889805
Head,0.233333,4.231978366,0.07386195635
Head,0.266667,1.493424729,0.02606517866
Head,0.3,1.467189406,0.02560728588
Head,0.333333,2.851000093,0.0497593386
Head,0.366667,3.063526695,0.05346862755
Head,0.4,2.999344737,0.05234844107
Head,0.433333,2.463229183,0.04299145948
Head,0.466667,1.792206866,0.03127991069
Head,0.5,0,0
Head,0.533333,0,0
Head,0.566667,1.575806106,0.02750300493
Head,0.6,0.8900111896,0.01553362564
Head,0.633333,2.033366734,0.0354889444
Head,0.666667,1.574098295,0.027473198
Head,0.7,1.288654987,0.02249127245
Head,0.733333,1.598389866,0.02789716589
Head,0.766667,1.97073425,0.03439580134
Head,0.8,3.342051389,0.05832980051
Head,0.833333,5.475743102,0.09556974612
Head,0.866667,4.422029143,0.07717896816
Head,0.9,4.0798728,0.07120721342
Head,0.933333,2.686153305,0.04688221938
Head,0.966667,5.274916609,0.0920646626
Head,1,8.379367944,0.1462475599
Head,1.03333,6.685466921,0.1166834098
Head,1.06667,5.696103596,0.09941576229
Head,1.1,6.515116817,0.1137102396
Head,1.13333,7.965801892,0.1390294706
Head,1.16667,9.45831896,0.1650788076
Head,1.2,11.08851147,0.1935310343
Head,1.23333,8.625601691,0.1505451495
Head,1.26667,9.191689669,0.1604252485
Head,1.3,9.262421483,0.1616597516
Head,1.33333,11.6518003,0.2033622791
Head,1.36667,12.15916585,0.2122174784
Head,1.4,19.56053394,0.3413957208
Head,1.43333,42.85252806,0.7479177074
Head,1.46667,69.97701718,1.22132935
Head,1.5,74.08750086,1.293070825
Head,1.53333,69.94941162,1.220847543
Head,1.56667,59.95179359,1.046356191
Head,1.6,55.18248738,0.9631160943
Head,1.63333,39.24670929,0.6849842977
Head,1.66667,27.26495135,0.4758631714
Head,1.7,15.39373489,0.268671358
Head,1.73333,7.838274165,0.1368036918
Head,1.76667,23.28067586,0.4063244459
Head,1.8,20.4183589,0.3563675906
Head,1.83333,18.24664802,0.3184640855
Head,1.86667,20.6951588,0.3611986602
Head,1.9,53.77268308,0.9385103673
