joint,time,speed_deg_per_s,speed_rad_per_s
Body,0.0333333,2473.849047,43.17681106
Body,0.0666667,213.2274214,3.72152056
Body,0.1,18.45931853,0.3221758861
Body,0.133333,8.824174478,0.1540108984
Body,0.166667,4.605608095,0.08038302531
Body,0.2,12.79095007,0.2232441932
Body,0.233333,8.930174965,0.1558609559
Body,0.266667,5.279063925,0.09213704691
Body,0.3,5.381575039,0.09392620337
Body,0.333333,7.403511328,0.1292156489
Body,0.366667,7.564923517,0.132032823
Body,0.4,4.843619185,0.0845371025
Body,0.433333,2.224479758,0.03882449591
Body,0.466667,1.968067042,0.03434924978
Body,0.5,2.393373454,0.04177224701
Body,0.533333,1.409448606,0.02459951881
Body,0.566667,2.785527654,0.04861662897
Body,0.6,4.00640806,0.06992501182
Body,0.633333,3.597202207,0.06278302237
Body,0.666667,2.307161689,0.04026756785
Body,0.7,3.042629558,0.05310390371
Body,0.733333,5.339568525,0.09319305139
Body,0.766667,3.733051194,0.06515403449
Body,0.8,2.502459949,0.04367616551
Body,0.833333,0.4264602162,0.007443134901
Body,0.866667,0,0
Body,0.9,0,0
Body,0.933333,0,0
Body,0.966667,0,0
Body,1,2.083482992,0.03636363812
Body,1.03333,2.494691691,0.04354058383
Body,1.06667,0,0
Body,1.1,1.265979188,0.02209550509
Body,1.13333,2.931165509,0.05115848906
Body,1.16667,2.035580867,0.03552758832
Body,1.2,3.336506403,0.05823302225
Body,1.23333,3.238015068,0.05651402416
Body,1.26667,2.491370677,0.04348262121
Body,1.3,3.540273814,0.06178943448
Body,1.33333,4.070154785,0.07103760206
Body,1.36667,3.524571661,0.06151538021
Body,1.4,4.061647122,0.07088911534
Body,1.43333,3.482343709,0.0607783634
Body,1.46667,2.613265817,0.04561009273
Body,1.5,0.7834243218,0.01367333386
Body,1.53333,0.827182899,0.0144370651
Body,1.56667,1.488530944,0.02597976599
Body,1.6,1.661874711,0.02900518547
Body,1.63333,1.147883976,0.02003435481
Body,1.66667,4.87788613,0.08513517351
Body,1.7,6.213223857,0.1084412135
Body,1.73333,7.091009603,0.1237614649
Body,1.76667,7.302172225,0.1274469479
Body,1.8,18.76697415,0.3275454895
Body,1.83333,17.25253548,0.3011135485
Body,1.86667,16.79817637,0.2931834859
Body,1.9,19.85921525,0.346608693
Body,1.93333,22.33632143,0.3898423518
