joint,time,speed_deg_per_s,speed_rad_per_s
Body,0.0333333,2524.472535,44.06035761
Body,0.0666667,134.6096193,2.349381061
Body,0.1,54.03512708,0.9430908793
Body,0.133333,29.96748101,0.5230312121
Body,0.166667,17.14425657,0.2992237249
Body,0.2,11.75196557,0.2051104928
Body,0.233333,6.851421689,0.1195798669
Body,0.266667,9.938287381,0.1734558368
Body,0.3,15.78595662,0.2755169186
Body,0.333333,18.18003969,0.3173015508
Body,0.366667,21.3523369,0.3726685819
Body,0.4,12.95999644,0.226194609
Body,0.433333,4.162506946,0.07264945135
Body,0.466667,7.020557514,0.122531844
Body,0.5,6.045748678,0.1055182202
Body,0.533333,8.79747552,0.1535449137
Body,0.566667,13.62747945,0.2378443852
Body,0.6,10.58193105,0.184689538
Body,0.633333,12.34704555,0.2154965977
Body,0.666667,13.46784545,0.2350582462
Body,0.7,12.82375461,0.2238167404
Body,0.733333,11.99659217,0.2093800324
Body,0.766667,13.49999536,0.235619368
Body,0.8,12.76955395,0.2228707605
Body,0.833333,6.153885367,0.1074055614
Body,0.866667,1.886751237,0.03293002124
Body,0.9,2.910957826,0.05080579845
Body,0.933333,3.915775801,0.06834318049
Body,0.966667,8.098343043,0.1413427501
Body,1,6.981793428,0.121855283
Body,1.03333,4.035660077,0.07043555583
Body,1.06667,5.002330986,0.08730714599
Body,1.1,3.982522528,0.06950813065
Body,1.13333,4.631692194,0.08083827873
Body,1.16667,5.747727987,0.1003167779
Body,1.2,6.517692428,0.1137551925
Body,1.23333,6.939541388,0.1211178458
Body,1.26667,5.033662133,0.08785397765
Body,1.3,3.534970708,0.06169687782
Body,1.33333,3.521429553,0.06146054008
Body,1.36667,2.753793921,0.04806277084
Body,1.4,3.921750583,0.06844746012
Body,1.43333,4.392315947,0.07666037506
Body,1.46667,5.148858303,0.08986453011
Body,1.5,8.524551433,0.1487814898
Body,1.53333,13.1155082,0.2289088011
Body,1.56667,15.09774007,0.2635052739
Body,1.6,16.09593611,0.2809270814
Body,1.63333,16.38599359,0.2859895393
Body,1.66667,29.33145059,0.5119303872
Body,1.7,47.4245368,0.8277143133
Body,1.73333,58.27750023,1.017134259
Body,1.76667,48.01557762,0.8380299216
Body,1.8,76.46607962,1.334584855
Body,1.83333,91.26324293,1.592844075
Body,1.86667,83.78616135,1.462344383
Body,1.9,78.02795827,1.36184478
Body,1.93333,72.73563632,1.269476337
Body,1.96667,49.59984848,0.8656806644
Body,2,26.48937116,0.4623267435
Body,2.03333,45.2984688,0.7906074267
Body,2.06667,76.1128606,1.328420021
Body,2.1,46.53383258,0.8121685921
Body,2.13333,18.89377515,0.3297585844
Body,2.16667,43.68222472,0.762398646
Body,2.2,65.47346675,1.142727567
Body,2.23333,67.11779685,1.171426542
Body,2.26667,69.15572786,1.206995148
Body,2.3,56.28411094,0.9823430525
Body,2.33333,42.15300746,0.7357087698
Body,2.36667,66.60008059,1.162390688
Body,2.4,104.8512853,1.830000153
Body,2.43333,91.07433258,1.589546968
Body,2.46667,52.49283341,0.9161727767
Body,2.5,25.76563749,0.449695208
Body,2.53333,29.4248276,0.5135601234
Body,2.56667,49.03561217,0.8558328831
Body,2.6,5.356773948,0.09349334267
Body,2.63333,82.42077241,1.438513851
Body,2.66667,87.68311456,1.530359047
Body,2.7,76.32589231,1.332138125
Body,2.73333,56.63476684,0.9884631525
Body,2.76667,53.46404705,0.9331236525
Body,2.8,80.35963658,1.402540244
Body,2.83333,49.94198216,0.8716520236
Body,2.86667,33.61701801,0.5867276489
Body,2.9,57.06995347,0.9960585921
Body,2.93333,61.57073102,1.074611979
Body,2.96667,47.02276813,0.8207021273
Body,3,22.95241181,0.4005951574
Body,3.03333,62.1178876,1.084161663
Body,3.06667,67.74935957,1.182449391
Body,3.1,70.57970138,1.231848174
Body,3.13333,68.06081236,1.187885267
Body,3.16667,76.15106033,1.329086732
Body,3.2,68.83859156,1.201460075
Body,3.23333,37.76305493,0.6590896441
Body,3.26667,12.90998981,0.2253218286
Body,3.3,47.26655694,0.8249570447
Body,3.33333,60.08273406,1.048641533
Body,3.36667,21.62603576,0.3774455282
Body,3.4,50.62829094,0.8836303715
Body,3.43333,106.2826798,1.8549827
Body,3.46667,97.80494701,1.70701835
Body,3.5,38.23968495,0.6674084073
Body,3.53333,34.86517425,0.6085120849
Body,3.56667,34.89541233,0.6090398389
Body,3.6,18.24651622,0.318461785
Body,3.63333,52.0203793,0.9079268969
Body,3.66667,58.09017623,1.013864838
Body,3.7,83.15634425,1.451352001
Body,3.73333,38.5888542,0.6735025603
Body,3.76667,46.41926821,0.8101690667
Body,3.8,84.05962435,1.467117213
Body,3.83333,51.2901479,0.8951819547
Body,3.86667,44.67253927,0.7796828956
Body,3.9,40.59491317,0.7085148943
Body,3.93333,35.1635212,0.6137192216
Body,3.96667,42.87389886,0.7482906982
Body,4,25.8948733,0.4519507985
Body,4.03333,58.10704139,1.014159191
Body,4.06667,102.2198986,1.784073791
Body,4.1,32.59105747,0.5688212596
Body,4.13333,107.0698149,1.868720799
Body,4.16667,105.905156,1.848393667
Body,4.2,67.01010423,1.169546951
Body,4.23333,68.44201712,1.194538545
Body,4.26667,95.87556201,1.673344229
Body,4.3,113.1557385,1.974940204
Body,4.33333,25.35221961,0.4424797049
Body,4.36667,61.45768028,1.072638872
Body,4.4,30.54118156,0.5330441757
Body,4.43333,85.07510224,1.484840645
Body,4.46667,8.359123979,0.145894236
Body,4.5,47.13273551,0.8226214201
Body,4.53333,86.582267,1.511145633
Body,4.56667,59.26075858,1.034295354
Body,4.6,58.44389595,1.020038412
Body,4.63333,51.69230847,0.9022009808
Body,4.66667,35.46186913,0.6189263752
Body,4.7,24.16258236,0.421716618
Body,4.73333,40.53914475,0.7075415519
Body,4.76667,73.29050738,1.279160664
Body,4.8,93.26428165,1.627768789
Head,0.0333333,152.4784541,2.661251063
Head,0.0666667,18.87316443,0.3293988595
Head,0.1,7.756377583,0.1353743269
Head,0.133333,7.295366833,0.1273281714
Head,0.166667,6.461209055,0.1127693717
Head,0.2,5.248394487,0.09160176424
Head,0.233333,2.269743663,0.0396145001
Head,0.266667,0.7875363345,0.01374510202
Head,0.3,3.739070956,0.06525909915
Head,0.333333,7.944919689,0.1386650074
Head,0.366667,6.401791148,0.1117323336
Head,0.4,5.071992684,0.08852297198
Head,0.433333,3.593228603,0.0627136699
Head,0.466667,3.247309665,0.05667624548
Head,0.5,2.842608425,0.04961287636
Head,0.533333,5.161100081,0.09007818944
Head,0.566667,6.944998401,0.1212130886
Head,0.6,5.662745736,0.0988335578
Head,0.633333,6.36756154,0.1111349142
Head,0.666667,10.25658198,0.1790111255
Head,0.7,9.227753113,0.1610546744
Head,0.733333,9.563072918,0.166907109
Head,0.766667,5.208357695,0.0909029904
Head,0.8,3.94521039,0.06885691098
Head,0.833333,5.064135099,0.08838583124
Head,0.866667,5.609587966,0.0979057797
Head,0.9,5.632623451,0.09830782475
Head,0.933333,5.01530499,0.08753358507
Head,0.966667,4.776915289,0.08337289988
Head,1,3.370086186,0.05881910002
Head,1.03333,5.951688464,0.1038765597
Head,1.06667,5.806542998,0.1013432935
Head,1.1,4.456069367,0.07777308215
Head,1.13333,3.62405304,0.06325165782
Head,1.16667,2.512225424,0.0438466052
Head,1.2,3.308576647,0.05774555604
Head,1.23333,1.822351078,0.03180602643
Head,1.26667,3.350495068,0.05847717052
Head,1.3,7.81393861,0.1363789563
Head,1.33333,6.628895108,0.1156960454
Head,1.36667,12.40149007,0.2164468339
Head,1.4,4.929766287,0.08604065307
Head,1.43333,8.664080296,0.1512167278
Head,1.46667,10.68464794,0.1864822859
Head,1.5,11.63717922,0.2031070931
Head,1.53333,12.13795247,0.2118472351
Head,1.56667,10.83539978,0.189113402
Head,1.6,11.38570901,0.1987181099
Head,1.63333,10.90740754,0.1903701745
Head,1.66667,15.72113977,0.2743856511
Head,1.7,15.21985093,0.2656365105
Head,1.73333,14.24108332,0.2485537931
Head,1.76667,45.08204698,0.7868301534
Head,1.8,55.46924409,0.968120943
Head,1.83333,51.97187119,0.9070802707
Head,1.86667,49.20467351,0.85878356
Head,1.9,50.21856553,0.876479314
Head,1.93333,39.60649314,0.6912637105
Head,1.96667,26.78931217,0.4675617017
Head,2,14.33791309,0.2502437912
Head,2.03333,8.58471412,0.1498315267
Head,2.06667,10.81318905,0.1887257516
Head,2.1,8.610889221,0.1502883684
Head,2.13333,14.36791843,0.2507674833
Head,2.16667,14.58250029,0.2545126432
Head,2.2,11.70200736,0.2042385575
Head,2.23333,19.01764189,0.331920467
Head,2.26667,37.78222681,0.6594242565
Head,2.3,57.21802777,0.998642976
Head,2.33333,96.12589602,1.677713382
Head,2.36667,98.09395586,1.712062506
Head,2.4,103.4215401,1.805046392
Head,2.43333,88.39698227,1.542818389
Head,2.46667,62.05092125,1.08299288
Head,2.5,50.6819724,0.8845672898
Head,2.53333,57.93923933,1.011230492
Head,2.56667,64.59413034,1.127380252
Head,2.6,58.96521528,1.029137151
Head,2.63333,45.09396575,0.7870381751
Head,2.66667,73.52472134,1.283248469
Head,2.7,77.26205496,1.348477246
Head,2.73333,59.79185569,1.043564748
Head,2.76667,36.67804103,0.6401525792
Head,2.8,40.78369076,0.7118096849
Head,2.83333,46.56890599,0.8127807385
Head,2.86667,23.80300167,0.4154407511
Head,2.9,19.31846902,0.3371708909
Head,2.93333,22.25487391,0.3884208244
Head,2.96667,24.8088992,0.4329969748
Head,3,25.38891544,0.443120168
Head,3.03333,37.66640527,0.6574027894
Head,3.06667,59.03255356,1.030312426
Head,3.1,62.20883702,1.08574903
Head,3.13333,62.40385523,1.08915274
Head,3.16667,22.65636901,0.3954282357
Head,3.2,61.46101331,1.072697044
Head,3.23333,61.21913814,1.068475526
Head,3.26667,10.01568627,0.1748067023
Head,3.3,25.65996666,0.4478509041
Head,3.33333,28.05624738,0.4896738926
Head,3.36667,46.2834709,0.8077989564
Head,3.4,72.07574459,1.257959054
Head,3.43333,89.87479867,1.568611151
Head,3.46667,62.60981086,1.092747343
Head,3.5,75.78972882,1.322780307
Head,3.53333,84.96912396,1.482990976
Head,3.56667,53.35036818,0.9311395818
Head,3.6,21.1864554,0.3697734036
Head,3.63333,5.571425988,0.09723972751
Head,3.66667,12.52271918,0.2185626809
Head,3.7,17.08089553,0.2981178662
Head,3.73333,20.86566153,0.3641744943
Head,3.76667,36.46271675,0.6363944615
Head,3.8,79.59131234,1.389130456
Head,3.83333,100.5216067,1.754433007
Head,3.86667,95.4044751,1.665122212
Head,3.9,131.1413687,2.28884867
Head,3.93333,150.9092184,2.633862733
Head,3.96667,127.346321,2.222612591
Head,4,32.96884821,0.5754149519
Head,4.03333,24.1418123,0.421354112
Head,4.06667,69.1879696,1.207557872
Head,4.1,88.21507273,1.539643469
Head,4.13333,28.34336997,0.4946851272
Head,4.16667,140.2785644,2.44832282
Head,4.2,281.9138248,4.92032445
Head,4.23333,205.7298445,3.590663157
Head,4.26667,30.27286595,0.5283611848
Head,4.3,66.06917409,1.153124622
Head,4.33333,43.48714862,0.7589939258
Head,4.36667,15.25763224,0.2662959186
Head,4.4,10.06918565,0.1757404426
Head,4.43333,33.54588336,0.585486115
Head,4.46667,42.87312696,0.748277226
Head,4.5,31.48585078,0.549531764
Head,4.53333,14.4355775,0.2519483568
Head,4.56667,21.10223266,0.3683034395
Head,4.6,30.08107525,0.5250138057
Head,4.63333,34.16398246,0.5962739796
Head,4.66667,33.02737135,0.5764363734
Head,4.7,43.30131897,0.7557505865
Head,4.73333,72.49578381,1.265290121
Head,4.76667,67.31444164,1.174858641
Head,4.8,31.91814845,0.5570767815
LeftArm1,0.0333333,3402.765207,59.38945653
LeftArm1,0.0666667,247.4157863,4.318220092
LeftArm1,0.1,147.6286155,2.57660541
LeftArm1,0.133333,99.63752472,1.739002865
LeftArm1,0.166667,56.0699265,0.9786048287
LeftArm1,0.2,21.33946551,0.3724439337
LeftArm1,0.233333,9.959279943,0.1738222261
LeftArm1,0.266667,17.54181651,0.306162455
LeftArm1,0.3,19.93134338,0.3478675663
LeftArm1,0.333333,19.27179801,0.3363563281
LeftArm1,0.366667,10.83939527,0.1891831364
LeftArm1,0.4,14.09337592,0.2459758125
LeftArm1,0.433333,37.3852874,0.652496357
LeftArm1,0.466667,38.86601398,0.6783399111
LeftArm1,0.5,25.03880075,0.4370095139
LeftArm1,0.533333,14.62396854,0.2552364007
LeftArm1,0.566667,11.36684928,0.1983889454
LeftArm1,0.6,9.180687571,0.1602332257
LeftArm1,0.633333,11.50460065,0.2007931605
LeftArm1,0.666667,7.198447908,0.125636617
LeftArm1,0.7,7.296067306,0.1273403969
LeftArm1,0.733333,7.182923124,0.1253656584
LeftArm1,0.766667,6.493099288,0.1133259612
LeftArm1,0.8,6.006461533,0.1048325301
LeftArm1,0.833333,6.405511485,0.1117972657
LeftArm1,0.866667,5.548192848,0.09683423274
LeftArm1,0.9,6.035999482,0.1053480646
LeftArm1,0.933333,8.786159428,0.1533474106
LeftArm1,0.966667,10.82298928,0.1888967978
LeftArm1,1,8.175873177,0.1426959062
LeftArm1,1.03333,10.07915056,0.1759143632
LeftArm1,1.06667,18.10836343,0.316050564
LeftArm1,1.1,23.80312688,0.4154429364
LeftArm1,1.13333,25.70662262,0.4486652042
LeftArm1,1.16667,22.07212575,0.3852312673
LeftArm1,1.2,17.36039851,0.3029961135
LeftArm1,1.23333,7.160686824,0.1249775618
LeftArm1,1.26667,11.11999256,0.194080483
LeftArm1,1.3,13.45603995,0.2348522015
LeftArm1,1.33333,14.99338395,0.261683916
LeftArm1,1.36667,17.72159811,0.3093002358
LeftArm1,1.4,19.4792546,0.3399771285
LeftArm1,1.43333,26.10757687,0.4556631761
LeftArm1,1.46667,45.58204763,0.795556811
LeftArm1,1.5,56.92043916,0.9934490751
LeftArm1,1.53333,50.70396848,0.8849511937
LeftArm1,1.56667,40.04015013,0.6988324528
LeftArm1,1.6,47.95569078,0.8369846992
LeftArm1,1.63333,45.37577421,0.7919566607
LeftArm1,1.66667,35.54758401,0.620422382
LeftArm1,1.7,38.03174378,0.6637791492
LeftArm1,1.73333,60.76605489,1.060567731
LeftArm1,1.76667,81.92464626,1.429854816
LeftArm1,1.8,83.30954047,1.45402578
LeftArm1,1.83333,74.64014989,1.30271637
LeftArm1,1.86667,70.1588402,1.224502761
LeftArm1,1.9,91.51397446,1.597220166
LeftArm1,1.93333,128.8679789,2.249170532
LeftArm1,1.96667,127.813439,2.230765338
