joint,time,speed_deg_per_s,speed_rad_per_s
Body,0.0333333,2554.353151,44.58187275
Body,0.0666667,134.2855102,2.34372429
Body,0.1,16.06689728,0.2804202581
Body,0.133333,6.044936655,0.1055040477
Body,0.166667,4.47353333,0.0780778858
Body,0.2,3.835956084,0.06695006362
Body,0.233333,4.664692021,0.08141423436
Body,0.266667,5.604641805,0.09781945289
Body,0.3,5.51579502,0.09626878396
Body,0.333333,5.88949365,0.1027910555
Body,0.366667,5.747463017,0.1003121533
Body,0.4,6.233659404,0.108797881
Body,0.433333,5.904631981,0.1030552692
Body,0.466667,3.713123413,0.06480622908
Body,0.5,2.671319633,0.04662332296
Body,0.533333,0.4901093295,0.008554021494
Body,0.566667,2.2662228,0.03955304944
Body,0.6,3.072684754,0.05362846582
Body,0.633333,3.677757424,0.06418897614
Body,0.666667,2.553824453,0.04457264522
Body,0.7,2.499558758,0.04362553018
Body,0.733333,2.081543767,0.03632979225
Body,0.766667,1.755438339,0.03063817883
Body,0.8,1.957589948,0.03416639
Body,0.833333,1.866594599,0.03257822155
Body,0.866667,2.164260036,0.03777346349
Body,0.9,2.096604276,0.03659264773
Body,0.933333,1.483482108,0.02589164718
Body,0.966667,2.525638868,0.04408071397
Body,1,2.666200034,0.04653396911
Body,1.03333,1.729029376,0.03017725548
Body,1.06667,0,0
Body,1.1,0,0
Body,1.13333,1.231642997,0.0214962255
Body,1.16667,0,0
Body,1.2,0,0
Body,1.23333,1.915869725,0.03343823474
Body,1.26667,3.17639199,0.05543849856
Body,1.3,2.089330761,0.03646570094
Body,1.33333,1.697972965,0.02963521885
Body,1.36667,0,0
Body,1.4,0,0
Body,1.43333,2.608356341,0.04552440621
Body,1.46667,3.226747305,0.0563173646
Body,1.5,3.681676108,0.06425737007
Body,1.53333,6.33455387,0.1105588217
Body,1.56667,7.036769147,0.1228147903
Body,1.6,9.484574283,0.1655370494
Body,1.63333,9.593218688,0.167433252
Body,1.66667,11.29529507,0.197140089
Body,1.7,9.108265299,0.1589692186
Body,1.73333,4.420960797,0.07716032201
Body,1.76667,1.590791773,0.02776455415
Body,1.8,7.795297933,0.1360536151
Body,1.83333,17.77812601,0.3102868337
Body,1.86667,34.23242423,0.5974685137
Body,1.9,38.70940139,0.6756065057
Body,1.93333,34.10027468,0.595162069
Body,1.96667,43.34870212,0.7565775785
Body,2,47.48968581,0.828851378
Body,2.03333,51.34224397,0.8960912026
Body,2.06667,51.15392256,0.8928043741
Body,2.1,50.80839947,0.8867738584
Body,2.13333,49.64983249,0.86655305
Body,2.16667,40.94276535,0.7145860603
Body,2.2,29.42737207,0.5136045328
Body,2.23333,29.47815397,0.5144908441
Body,2.26667,42.38116919,0.7396909433
Body,2.3,54.03612316,0.9431082642
Body,2.33333,72.04688409,1.257455343
Body,2.36667,49.03506112,0.8558232655
Body,2.4,34.69219461,0.6054930207
Body,2.43333,50.16169924,0.8754868102
Body,2.46667,96.71915021,1.688067621
Body,2.5,139.1638476,2.42886734
Body,2.53333,145.2815918,2.535642119
Body,2.56667,140.8876734,2.458953776
Body,2.6,130.4759683,2.277235241
Body,2.63333,117.8280974,2.056488251
Body,2.66667,97.69117001,1.705032567
Body,2.7,88.23985847,1.540076062
Body,2.73333,70.49635707,1.230393542
Body,2.76667,41.0696452,0.7168005313
Body,2.8,53.71605012,0.9375219357
Body,2.83333,70.25180565,1.226125314
Body,2.86667,90.47747527,1.579129842
Body,2.9,67.12966631,1.171633703
Body,2.93333,39.247915,0.6850053414
Body,2.96667,31.67380642,0.5528122087
Body,3,100.7064508,1.757659144
Body,3.03333,146.9207254,2.564250397
Body,3.06667,137.8302815,2.405592221
Body,3.1,116.2065286,2.028186536
Body,3.13333,124.2132968,2.167931003
Body,3.16667,101.1466647,1.765342326
Body,3.2,83.64916952,1.459953425
Body,3.23333,69.52307524,1.213406569
Body,3.26667,48.63538844,0.8488476613
Body,3.3,55.81419835,0.9741415305
Body,3.33333,78.44156158,1.36906352
Body,3.36667,96.22124823,1.679377592
Body,3.4,73.6254241,1.285006064
Body,3.43333,18.50224262,0.3229250528
Body,3.46667,68.38614054,1.193563315
Body,3.5,115.1445002,2.009650645
Body,3.53333,139.6002155,2.436483397
Body,3.56667,125.1592545,2.18444108
Body,3.6,112.9710975,1.971717612
Body,3.63333,108.1137859,1.88694153
Body,3.66667,89.67377193,1.565102573
Body,3.7,66.96577485,1.168773257
Body,3.73333,59.49807468,1.038437302
Body,3.76667,40.42258518,0.7055072036
Body,3.8,64.20504188,1.120589377
Body,3.83333,103.974554,1.814698305
Body,3.86667,103.3184888,1.803247807
Body,3.9,37.8015128,0.6597608607
Body,3.93333,34.3442923,0.59942098
Body,3.96667,96.54946685,1.685106088
Body,4,144.6285908,2.524245101
Body,4.03333,137.757505,2.404322031
Body,4.06667,117.98707,2.059262846
Body,4.1,110.1969608,1.923299792
Body,4.13333,107.4155916,1.874755742
Body,4.16667,77.61053422,1.354559356
Body,4.2,69.91432775,1.220235214
Body,4.23333,65.70174677,1.146711805
Body,4.26667,61.47536595,1.072947545
Body,4.3,90.05332252,1.57172698
Body,4.33333,99.01096516,1.728067338
Body,4.36667,31.67092611,0.5527619378
Body,4.4,57.72855486,1.007553355
Body,4.43333,102.2911209,1.785316856
Body,4.46667,145.6829412,2.542646988
Body,4.5,142.5338182,2.487684423
Body,4.53333,126.8378815,2.213738648
