joint,time,speed_deg_per_s,speed_rad_per_s
Body,0.0333333,2565.2208,44.771549
Body,0.0666667,159.3668706,2.78147661
Body,0.1,56.50251756,0.986154967
Body,0.133333,34.64920821,0.6047427666
Body,0.166667,20.36342506,0.3554088142
Body,0.2,17.73448095,0.3095250838
Body,0.233333,21.86467933,0.3816106442
Body,0.266667,21.28971665,0.3715756524
Body,0.3,23.82172988,0.4157676198
Body,0.333333,28.37269048,0.4951968665
Body,0.366667,25.46280748,0.4444098273
Body,0.4,18.38455619,0.320871037
Body,0.433333,16.67954645,0.2911130033
Body,0.466667,17.7051541,0.3090132336
Body,0.5,20.32518131,0.354741335
Body,0.533333,19.76861924,0.3450274943
Body,0.566667,14.75760935,0.2575688729
Body,0.6,9.653066392,0.1684777915
Body,0.633333,6.810427988,0.1188643919
Body,0.666667,6.46662845,0.112863958
Body,0.7,6.456067128,0.1126796281
Body,0.733333,9.178817491,0.1602005867
Body,0.766667,14.1630803,0.2471923835
Body,0.8,19.48964398,0.3401584576
Body,0.833333,18.17662991,0.3172420389
Body,0.866667,16.61293083,0.2899503413
Body,0.9,16.46265192,0.2873274796
Body,0.933333,14.86471997,0.2594383058
Body,0.966667,21.11124934,0.3684608103
Body,1,25.63217306,0.4473658144
Body,1.03333,22.87023499,0.3991609013
Body,1.06667,19.80409328,0.3456466331
Body,1.1,17.14185768,0.2991818565
Body,1.13333,11.99092318,0.2092810898
Body,1.16667,12.60768218,0.2200455651
Body,1.2,13.27751113,0.2317362858
Body,1.23333,17.41345785,0.3039221736
Body,1.26667,20.81141153,0.3632276532
Body,1.3,19.53894487,0.3410189204
Body,1.33333,22.63760866,0.3951008058
Body,1.36667,22.3731573,0.3904852589
Body,1.4,24.99118611,0.4361784816
Body,1.43333,25.38497392,0.4430513755
Body,1.46667,22.7057744,0.3962905225
Body,1.5,20.92586517,0.365225246
Body,1.53333,19.86201896,0.346657627
Body,1.56667,19.48093041,0.340006377
Body,1.6,18.77891941,0.3277539736
Body,1.63333,16.19638499,0.2826802451
Body,1.66667,13.93316636,0.2431796282
Body,1.7,14.15497877,0.247050985
Body,1.73333,17.31472284,0.3021989226
Body,1.76667,10.93471838,0.1908468385
Body,1.8,11.92303566,0.2080962291
Body,1.83333,10.30236181,0.1798101344
Body,1.86667,6.561947885,0.1145275959
Body,1.9,5.51596058,0.09627167354
Body,1.93333,4.295432261,0.07496943576
Body,1.96667,2.869780007,0.05008710993
Body,2,0,0
Body,2.03333,4.30703802,0.07517199445
Body,2.06667,10.97358167,0.1915251309
Body,2.1,14.88671271,0.2598221516
Body,2.13333,17.46533144,0.3048275386
Body,2.16667,15.65004683,0.2731448452
Body,2.2,16.60285537,0.2897744914
Body,2.23333,11.4878261,0.2005003894
Body,2.26667,9.461117633,0.1651276536
Body,2.3,16.50575704,0.288079806
Body,2.33333,18.3488176,0.320247281
Body,2.36667,14.7208017,0.2569264582
Body,2.4,14.36071806,0.2506418131
Body,2.43333,9.258693451,0.1615946852
Body,2.46667,6.532271785,0.1140096503
Body,2.5,7.58597931,0.1324003159
Body,2.53333,11.05875464,0.1930116796
Body,2.56667,11.08763035,0.1935156558
Body,2.6,10.85219251,0.1894064904
Body,2.63333,6.64074202,0.115902813
Body,2.66667,4.191685488,0.07315871298
Body,2.7,10.6915227,0.1866022731
Body,2.73333,13.98649431,0.2441103765
Body,2.76667,19.16732887,0.3345329976
Body,2.8,19.19114607,0.3349486862
Body,2.83333,22.0024744,0.3840156218
Body,2.86667,25.23111989,0.440366116
Body,2.9,26.78178097,0.4674302575
Body,2.93333,25.40958555,0.4434809294
Body,2.96667,26.11479603,0.4557891742
Body,3,23.89937326,0.4171227525
Body,3.03333,22.20323357,0.3875195304
Body,3.06667,20.80582664,0.3631301785
Body,3.1,18.23473444,0.3182561543
Body,3.13333,18.338525,0.3200676412
Body,3.16667,17.8290954,0.3111764173
Body,3.2,13.50948029,0.2357849114
Body,3.23333,10.11207765,0.1764890493
