time,translational_speed
2.06667,0.03351703146916918
2.1,0.03656646972256174
2.13333,0.04102077307824347
2.16667,0.0398010450536205
2.2,0.04871787005236019
2.23333,0.04248890965223055
2.26667,0.046380483549144716
2.3,0.05586317756549662
2.33333,0.06183291537403021
2.36667,0.05719837941140479
2.4,0.07008000208494904
2.43333,0.08308568093866925
2.46667,0.10332976945883705
2.5,0.13091336024331085
2.53333,0.14469579836831511
2.56667,0.16777966791960872
2.6,0.19193805009588874
2.63333,0.22222843180233365
2.66667,0.25912905890003746
2.7,0.305455148649583
2.73333,0.3630848259014055
2.76667,0.4108920361123774
2.8,0.3868089057011171
2.83333,0.34273493077286415
2.86667,0.4138432866955451
2.9,0.5243843436241993
2.93333,0.6011733146578865
2.96667,0.661047161162468
3.0,0.7356942320612263
3.03333,0.7969510740638899
3.06667,0.8823154548323668
3.1,0.9779648198036472
3.13333,1.1231141965917246
3.16667,1.2934953005858778
3.2,1.36138761347128
3.23333,1.4104950309205275
3.26667,1.4663904844436326
3.3,1.4939054688274105
3.33333,1.4934997105361647
3.36667,1.3574898037414374
3.4,1.3066026645589353
3.43333,1.3361238747771305
3.46667,1.3383435694729064
3.5,1.3805018924424444
3.53333,1.4304652482682019
3.56667,1.3517817363252098
3.6,1.3726300580688469
3.63333,1.601358674993746
3.66667,1.8756363901972717
3.7,1.9434025516931317
3.73333,1.7556345324126494
3.76667,1.6551620829421005
3.8,1.6268456474988366
3.83333,1.587642595043286
3.86667,1.6050820006644348
3.9,1.6088995936959394
3.93333,1.620422872956221
3.96667,1.7105459460031924
4.0,1.8023140266576203
4.03333,1.8037299134531388
4.06667,1.8475927828446295
4.1,2.0574172606516585
4.13333,2.1824252624489455
4.16667,2.1430221102156928
4.2,2.0282362897485373
4.23333,1.772990465265999
4.26667,1.67273335415085
4.3,1.7024903696550298
4.33333,1.7521120696778842
4.36667,1.829630742864793
4.4,1.7983685401443403
4.43333,1.6534029074298688
4.46667,1.7152122341036071
4.5,1.9596466098480292
4.53333,2.2240295701189763
4.56667,2.1004562639104654
4.6,1.884856888279884
4.63333,1.7547134475769475
4.66667,1.7057289725933544
4.7,1.6779545823799116
4.73333,1.690649683579556
4.76667,1.727205332926425
4.8,1.7908946858850336
4.83333,1.8273690497918054
4.86667,1.7707684228778144
4.9,1.8934104674881254
4.93333,2.094182255802309
4.96667,2.123488489445369
5.0,2.0592079675516675
5.03333,1.7413138967804231
5.06667,1.529314290802225
5.1,1.5849466868663293
5.13333,1.576177702518214
5.16667,1.6301434103571881
5.2,1.644869935911405
5.23333,1.5123395461446278
5.26667,1.4071766396781793
5.3,1.4587859424208423
5.33333,1.6009790054041189
5.36667,1.8136883160364967
5.4,1.7784736735166382
5.43333,1.660596004260873
5.46667,1.51409292662957
5.5,1.4160886879720234
5.53333,1.3548721946294202
5.56667,1.2920807677254413
5.6,1.2875718767219209
5.63333,1.2852901033518485
5.66667,1.3395748729706993
5.7,1.4052945218063826
5.73333,1.3266443681605615
5.76667,1.3063208020336468
5.8,1.423322039057561
5.83333,1.3905919470697203
