time,translational_speed
2.06667,1.2192296124602662
2.1,1.4555771500957595
2.13333,1.6422869363193517
2.16667,1.7524106387612293
2.2,1.793651296440516
2.23333,1.7465088232846269
2.26667,1.7013917506426937
2.3,1.5670615453199517
2.33333,1.4757484117208346
2.36667,1.4118476980179175
2.4,1.3841589062013755
2.43333,1.3928095219640308
2.46667,1.4622385728795178
2.5,1.5044841668448872
2.53333,1.5910456135556417
2.56667,1.7705703436651403
2.6,2.0655685735992
2.63333,2.1367602124205862
2.66667,2.0938326274098356
2.7,1.9438112771748621
2.73333,1.9313236144884396
2.76667,1.8648331074089495
2.8,1.7803446195882013
2.83333,1.6731498633113138
2.86667,1.6172540203854822
2.9,1.6030999549291447
2.93333,1.6245443495876821
2.96667,1.6506073960410683
3.0,1.6980845252248533
3.03333,1.8722063848201065
3.06667,2.07711978072175
3.1,2.179888375363883
3.13333,2.1117203435512675
3.16667,2.057883034885755
3.2,2.012813419981713
3.23333,1.891751330733578
3.26667,1.77024346697752
3.3,1.662688631088658
3.33333,1.6206635626221433
3.36667,1.6187103669249439
3.4,1.665290542543947
3.43333,1.7249161742265067
3.46667,1.7764720783192363
3.5,1.915187810814055
3.53333,2.155315770289846
3.56667,2.209848497659906
3.6,2.1184450024174555
3.63333,1.9199392115777019
3.66667,1.879215033248073
3.7,1.847330963068355
3.73333,1.812613395075839
3.76667,1.693114893389577
3.8,1.6523078485391531
3.83333,1.6396206401741602
3.86667,1.6576940769396908
3.9,1.6513340364538514
3.93333,1.6938070684665272
3.96667,1.865293621393052
4.0,2.068273074723163
4.03333,2.0890332466335817
4.06667,1.98453278252571
4.1,1.8925965924764017
4.13333,1.8367012295271452
4.16667,1.7548779533243142
4.2,1.6319712831788662
4.23333,1.5633804029779061
4.26667,1.5053706518444185
4.3,1.4865719051586368
4.33333,1.4943357713542982
4.36667,1.5274489776500833
4.4,1.562388920313064
4.43333,1.6780445544284786
4.46667,1.862022910811436
