time,translational_speed
2.06667,0.13161469232653475
2.1,0.16540805358639374
2.13333,0.20122463632950086
2.16667,0.2426367948177217
2.2,0.28565332213735656
2.23333,0.33238188494368104
2.26667,0.39393784786603686
2.3,0.4478299303572631
2.33333,0.38231331579301475
2.36667,0.31603909492491916
2.4,0.39142014001978337
2.43333,0.5131300587165057
2.46667,0.6011428257629882
2.5,0.6792078995866697
2.53333,0.7756871839888704
2.56667,0.8637740966709677
2.6,0.9516239376286393
2.63333,1.0544263193103731
2.66667,1.263039890574778
2.7,1.4718529678497922
2.73333,1.6697380472244907
2.76667,1.84442117821049
2.8,1.8691678375531524
2.83333,1.4736427917576458
2.86667,1.4109005449128385
2.9,1.4662587538178617
2.93333,1.3948257263206516
2.96667,1.4140020600033276
3.0,1.5569676304917288
3.03333,1.6408640296284187
3.06667,1.6393418610855197
3.1,1.93867065145023
3.13333,2.16803629482335
3.16667,2.0695765301067137
3.2,1.934499519476606
3.23333,1.76325977076919
3.26667,1.6610508257720782
3.3,1.677731726379795
3.33333,1.7013112379694202
3.36667,1.749999980464959
3.4,1.8330987513781085
3.43333,1.8701289789759725
3.46667,1.8723063187946078
3.5,2.016122852487861
3.53333,2.311550536900354
3.56667,2.35226659089225
3.6,2.3579503324123743
3.63333,1.8051565535652858
3.66667,1.7958060801679583
3.7,1.9078796294399634
3.73333,1.9052218610621967
3.76667,1.9102941633462782
3.8,1.9465108145811183
3.83333,2.0439198054860404
3.86667,1.900496987344338
3.9,1.9029295608012637
3.93333,2.1636739696161316
3.96667,2.328490505716356
4.0,2.1789049709655255
4.03333,2.036339295691802
4.06667,1.9192196252841471
4.1,1.8711925264335323
4.13333,1.8530821251453777
4.16667,1.8653848394028432
4.2,1.8532264474986822
4.23333,1.8885542175802892
4.26667,2.0104218997866847
4.3,1.989104915962981
4.33333,2.163709575060519
4.36667,2.3842993285008354
4.4,2.359632952718607
4.43333,2.141933058259897
4.46667,1.5914975013071113
4.5,1.7733862562661662
4.53333,1.7738331229641453
4.56667,1.8084796306970705
4.6,1.7966966132496978
4.63333,1.7914886329279356
4.66667,1.884723971443358
4.7,1.6929326458038478
4.73333,1.6883148646246167
4.76667,1.8867220130769529
4.8,2.0323345310075154
4.83333,1.8570649722008084
4.86667,1.6972609606848195
4.9,1.499815765042935
4.93333,1.3872335587943423
4.96667,1.3010944877831423
5.0,1.2886363576768247
