time,translational_speed
2.06667,0.41589655457043945
2.1,0.41599478446444516
2.13333,0.44496561945902746
2.16667,0.47629798185443295
2.2,0.5233367190685997
2.23333,0.5362315352312232
2.26667,0.5701696331198713
2.3,0.653943844556968
2.33333,0.7912883374505225
2.36667,0.8555389499982715
2.4,0.8307903818229889
2.43333,0.9847106080975079
2.46667,1.2476203412622653
2.5,1.3657628036207783
2.53333,1.4304086716155255
2.56667,1.423077856078231
2.6,1.344805844821839
2.63333,1.219525419200934
2.66667,1.1444671749604578
2.7,1.084029805896864
2.73333,1.0461843060739535
2.76667,1.0461438048753848
2.8,1.077338701165434
2.83333,1.1124350018097715
2.86667,1.1334604314182604
2.9,1.1651428651473077
2.93333,1.2237584485805264
2.96667,1.3412763623232424
3.0,1.4303635438636377
3.03333,1.4591682698085988
3.06667,1.4869156251895113
3.1,1.4216887285394595
3.13333,1.3369791865971432
3.16667,1.27325637411915
3.2,1.20842767718519
3.23333,1.1458153945792366
3.26667,1.0660285225166395
3.3,1.059181597891888
3.33333,1.1110474484657533
3.36667,1.1857520319220243
3.4,1.1619283789075707
3.43333,1.1786849653560982
3.46667,1.3133615636847609
3.5,1.4441393243805372
3.53333,1.5347714268617767
3.56667,1.5355651288290082
3.6,1.4268065403280497
3.63333,1.3286712809874854
3.66667,1.2653439436129366
3.7,1.222404154091617
3.73333,1.1936480807022511
3.76667,1.1782784796881087
3.8,1.1223210404306265
3.83333,1.091243361583317
3.86667,1.0919002165756624
3.9,1.0920717056571254
3.93333,1.1241952944990747
3.96667,1.2212650308308448
4.0,1.3046012290173274
4.03333,1.3572392168432692
4.06667,1.454460668408532
4.1,1.4107444167388874
4.13333,1.3029605063620078
4.16667,1.244649077934448
4.2,1.2270219398659217
4.23333,1.1511522644097538
4.26667,1.05448089263939
4.3,0.9819850480959602
4.33333,1.0038982169263244
4.36667,1.1080510980070386
4.4,1.1583295476896514
4.43333,1.1316605001903282
4.46667,1.2185527248781063
4.5,1.396190676658313
4.53333,1.516323641405317
4.56667,1.5571844558161037
4.6,1.4903241851438855
4.63333,1.3630013014417037
4.66667,1.3330568865030987
4.7,1.2961197761763914
4.73333,1.2763587641992042
4.76667,1.2527599852690658
4.8,1.2791745441651337
4.83333,1.2999214641910546
4.86667,1.2893312123790852
4.9,1.2427791864109274
4.93333,1.219237249032585
4.96667,1.258501069991497
5.0,1.36178378146786
5.03333,1.4487383385436632
5.06667,1.462415522103727
5.1,1.3579346030046537
5.13333,1.2483700502944601
5.16667,1.2080932874840122
5.2,1.1497061036659308
5.23333,1.0949992065578293
5.26667,1.0534301676732414
5.3,1.0654897199016091
5.33333,1.1127934219597422
5.36667,1.1407214828123673
5.4,1.0976973012737312
5.43333,1.1296516178868938
5.46667,1.2470011745094014
5.5,1.371373263928942
5.53333,1.4085663907728456
5.56667,1.4297289053655888
5.6,1.3254410433225554
5.63333,1.2149377039437492
5.66667,1.1674961210218544
5.7,1.0962999870991526
5.73333,1.0251313258495924
5.76667,0.9664842372868285
5.8,0.9502589402267253
5.83333,0.9816151523513401
5.86667,1.0114930741135575
5.9,1.0138987617903001
5.93333,1.011840835476164
5.96667,1.0114549889641415
6.0,1.0799791189721848
6.03333,1.1498712677358307
6.06667,1.2392071692059201
