time,translational_speed
2.06667,1.4528173455658675
2.1,1.5056681116441561
2.13333,1.662423053601384
2.16667,1.8197848723524106
2.2,1.8017689130072727
2.23333,1.7334910143319069
2.26667,1.7116256492785462
2.3,1.7097881301659241
2.33333,1.6731261452819515
2.36667,1.6144222185679078
2.4,1.5484556782550734
2.43333,1.5106594438754586
2.46667,1.5187342557676127
2.5,1.557560295672373
2.53333,1.5646686664355776
2.56667,1.530492717336663
2.6,1.6470167349175084
2.63333,1.796219625470271
2.66667,1.8143726410004446
2.7,1.7756215661224801
2.73333,1.716461677420629
2.76667,1.6303447222421146
2.8,1.6087057128744238
2.83333,1.5846966932852673
2.86667,1.506224746363194
2.9,1.4393979168575886
2.93333,1.4063193008409596
2.96667,1.4167902581377396
3.0,1.4309304105694234
3.03333,1.4474500490095585
3.06667,1.4969382851591475
3.1,1.6843273249098158
3.13333,1.837853326980496
3.16667,1.8097082437860545
3.2,1.7454462507212738
3.23333,1.6983365674317357
3.26667,1.6907430689508816
3.3,1.707315667592994
3.33333,1.6394843069329461
3.36667,1.5524872597914026
3.4,1.4972845495382203
3.43333,1.481419237773542
3.46667,1.5269945672032337
3.5,1.5300843648378155
3.53333,1.5017731950573208
3.56667,1.6340341205722817
3.6,1.78991629048046
3.63333,1.7577623432346583
3.66667,1.6848916757352757
3.7,1.5799461364225236
3.73333,1.5325602030484213
3.76667,1.5580451224077017
3.8,1.5791009415237336
3.83333,1.5329153516410217
3.86667,1.4352080925425243
3.9,1.398936099924556
3.93333,1.3733034572218428
3.96667,1.3593818855784856
4.0,1.3454312842974576
4.03333,1.451263576829584
4.06667,1.6259020575844603
4.1,1.6713475249258818
4.13333,1.6570602614218493
4.16667,1.543436506343081
4.2,1.491074600870114
4.23333,1.483698702585696
4.26667,1.4950526048858803
4.3,1.4451236369534086
4.33333,1.3951688585127504
4.36667,1.383359279866881
4.4,1.3850956685432494
