time,translational_speed
2.06667,0.04989253044887059
2.1,0.0648816112823967
2.13333,0.07469923452973463
2.16667,0.09151789581757659
2.2,0.11209560187240836
2.23333,0.1233734827709755
2.26667,0.1439259733234201
2.3,0.17169279509750432
2.33333,0.19002818943896146
2.36667,0.2285505693834057
2.4,0.2569834828188056
2.43333,0.26571875655559385
2.46667,0.23327787913923542
2.5,0.22831390611759078
2.53333,0.3014548420503648
2.56667,0.3750316740908994
2.6,0.44979908672705055
2.63333,0.5050512374994615
2.66667,0.5604396500924406
2.7,0.6100012169462534
2.73333,0.6643228404578836
2.76667,0.7310240862230852
2.8,0.8107490022909756
2.83333,0.9028067336639912
2.86667,1.0179174557276742
2.9,1.152555761979894
2.93333,1.3099823438839506
2.96667,1.423467763302117
3.0,1.4941517254117227
3.03333,1.4869773869292233
3.06667,1.4151855431502203
3.1,1.3433008068809265
3.13333,1.288531847204843
3.16667,1.209973552537175
3.2,1.157709261750986
3.23333,1.1448988584898299
3.26667,1.128063549030217
3.3,1.1417268240226088
3.33333,1.1463852317078538
3.36667,1.1574387050600308
3.4,1.1670507051322199
3.43333,1.2069019028381995
3.46667,1.299537536289278
3.5,1.4456277163573215
3.53333,1.5987801843451197
3.56667,1.7387650785740054
3.6,1.721430894962655
3.63333,1.694480936752127
3.66667,1.540847769181767
3.7,1.4307729961115874
3.73333,1.3739324887780522
3.76667,1.3189104717857012
3.8,1.284085682039565
3.83333,1.268315100261939
3.86667,1.2623562859593924
3.9,1.2657945386358957
3.93333,1.2785503549157036
3.96667,1.275285358516924
4.0,1.2769212526118472
4.03333,1.3206597537354474
4.06667,1.410931131708268
4.1,1.5677799592771742
4.13333,1.7137009152876999
4.16667,1.7386360442418842
4.2,1.731954995467414
4.23333,1.662320808556851
4.26667,1.5755229641502362
4.3,1.5444381250382322
4.33333,1.4786960020936903
4.36667,1.4015884256000735
4.4,1.3583444073042525
4.43333,1.3283592832632902
4.46667,1.3119277941026533
4.5,1.342972383159314
4.53333,1.3703265623564023
4.56667,1.4055383777847936
4.6,1.4646288550295952
4.63333,1.6215333802320822
4.66667,1.7827346000772473
4.7,1.8307018732046338
4.73333,1.815091398059948
4.76667,1.7298455620192956
4.8,1.5361869581777727
4.83333,1.528481594208501
4.86667,1.4657660325360065
4.9,1.4330409452398933
4.93333,1.377714895319657
4.96667,1.3555899609535813
5.0,1.3346202379792513
5.03333,1.3391746475771622
5.06667,1.3351994237900193
5.1,1.329486713663989
5.13333,1.359620518381903
5.16667,1.4689003695537066
5.2,1.652631926880631
5.23333,1.8030645938444883
5.26667,1.8060233663413994
5.3,1.7251286857031467
5.33333,1.6247678473285956
5.36667,1.55031628003241
5.4,1.4871253379384943
5.43333,1.4106891996124482
5.46667,1.3332317274443028
5.5,1.3133560452410529
5.53333,1.2839410143073462
5.56667,1.2808796687369206
5.6,1.2863218282463234
5.63333,1.27780473436279
5.66667,1.3124983053982469
5.7,1.4279949526609812
5.73333,1.5868995374143717
5.76667,1.70530304016441
5.8,1.7178891386545443
5.83333,1.652651622655104
5.86667,1.5145751434301418
5.9,1.2511673217756263
5.93333,1.181455691277404
