time,translational_speed
2.06667,0.5445273758172192
2.1,0.5119774503439791
2.13333,0.49685484850150474
2.16667,0.48180356759110393
2.2,0.4838068271205941
2.23333,0.4870976749650419
2.26667,0.49239578781415044
2.3,0.4895973770571808
2.33333,0.49291155690545596
2.36667,0.49629248045612445
2.4,0.49508607634783675
2.43333,0.5034557135403439
2.46667,0.5807403099377507
2.5,0.7137704318975463
2.53333,0.760534271214271
2.56667,0.7237419715419038
2.6,0.7348504354849659
2.63333,0.7316341169897312
2.66667,0.7116757922448979
2.7,0.6914922336658751
2.73333,0.6566880761651472
2.76667,0.6069528589438744
2.8,0.5832654991061137
2.83333,0.5621325806459778
2.86667,0.55523934887898
2.9,0.5324565931553666
2.93333,0.5236187470638254
2.96667,0.5266407379753497
3.0,0.5350316796845479
3.03333,0.5410379953721032
3.06667,0.543994808951265
3.1,0.5438911946926085
3.13333,0.5448362956938136
3.16667,0.5761439232997136
3.2,0.6500424836189859
3.23333,0.7768652685182257
3.26667,0.8522087694543625
3.3,0.8296171648087987
3.33333,0.7979735931115957
3.36667,0.783317639369166
3.4,0.746569567522126
3.43333,0.7196518738841166
3.46667,0.7130595202436347
3.5,0.6750146527297285
3.53333,0.6425899787943744
3.56667,0.6327432699501205
3.6,0.6053495954091683
3.63333,0.5770927691303026
3.66667,0.5619283620496759
3.7,0.5577660304087199
3.73333,0.5464033160873024
3.76667,0.5415928999897984
3.8,0.5458219906250338
3.83333,0.5505438856104108
3.86667,0.5574665293958765
3.9,0.5695129701430733
3.93333,0.5854943763221786
3.96667,0.6190034363165707
4.0,0.6834472377253082
4.03333,0.8022504236286665
4.06667,0.9392059201854974
4.1,0.9548888740760743
4.13333,0.9229591220035832
4.16667,0.8883500282682967
4.2,0.8164769172150018
4.23333,0.7632677294367969
4.26667,0.736186633753463
4.3,0.7031627649630243
4.33333,0.6801438194213444
4.36667,0.6542312690921133
4.4,0.6356855078354441
4.43333,0.61958030209761
4.46667,0.608568096970533
4.5,0.5967216432375553
4.53333,0.5790079026522513
4.56667,0.5711760370298881
4.6,0.54885551307461
4.63333,0.5512022831748341
4.66667,0.5610648093546186
4.7,0.5957676397914936
4.73333,0.657928264150031
4.76667,0.7628902250820241
4.8,0.8264864350578859
4.83333,0.7943443515755213
4.86667,0.7667958117740261
4.9,0.7369515084279087
