time,translational_speed
2.06667,0.027912959633625705
2.1,0.03475473012662517
2.13333,0.03991825619314096
2.16667,0.04919313384441361
2.2,0.055919620613193076
2.23333,0.06110742087533568
2.26667,0.06996178416619145
2.3,0.07787960571257162
2.33333,0.08568304291604388
2.36667,0.0986947812522771
2.4,0.11270379763867246
2.43333,0.1273142416272988
2.46667,0.1428678287682471
2.5,0.1590715502488811
2.53333,0.17756097252638361
2.56667,0.19087709400719213
2.6,0.21707263815331637
2.63333,0.2412412373226102
2.66667,0.26081836455900476
2.7,0.2714926735977964
2.73333,0.21666388665055417
2.76667,0.10926412431767876
2.8,0.09630594828143235
2.83333,0.2102078462518764
2.86667,0.291903686148181
2.9,0.353030428929924
2.93333,0.43641876731354545
2.96667,0.47603908300900355
3.0,0.3583686212958194
3.03333,0.275581488986403
3.06667,0.31620546965691215
3.1,0.40372233083415254
3.13333,0.519107479738429
3.16667,0.6179707311795968
3.2,0.7204074876066772
3.23333,0.7507324451526357
3.26667,0.7822909951165349
3.3,0.7979058054484487
3.33333,0.7757536495737656
3.36667,0.7728682630087751
3.4,0.7550307204194078
3.43333,0.717760727708498
3.46667,0.6143532503668501
3.5,0.5684998756286539
3.53333,0.5801414941762212
3.56667,0.5664473180621854
3.6,0.5501237958057917
3.63333,0.5469193235369232
3.66667,0.5578687686419576
3.7,0.5736883423703545
3.73333,0.6177735120624713
3.76667,0.6606067448455355
3.8,0.6862758124751427
3.83333,0.6811345972188287
3.86667,0.683255995600657
3.9,0.7255786102823704
3.93333,0.8220685846652979
3.96667,0.9687310901856941
4.0,1.0092885328199594
4.03333,1.0508476329167353
4.06667,1.081944925468531
4.1,1.0677002419506787
4.13333,1.013334812695205
4.16667,0.854064274460072
4.2,0.6674461168580829
4.23333,0.7042674944087828
4.26667,0.7028605096184203
4.3,0.7209165439463003
4.33333,0.7300156797283819
4.36667,0.7447511736073964
4.4,0.7870531041951548
4.43333,0.8877391701316648
4.46667,0.9323246061658615
4.5,0.7674410094925499
4.53333,0.7105741527639097
4.56667,0.8007655619823351
4.6,0.9476895275917174
4.63333,1.0769016586203577
4.66667,1.1560548723543955
4.7,1.153652458927745
4.73333,1.120483384324874
4.76667,1.0430424414033277
4.8,0.9272689703373153
4.83333,0.8204521190200504
4.86667,0.800188531668288
4.9,0.7778353647917119
4.93333,0.7434038485439336
4.96667,0.7020953977227617
5.0,0.7059018156880569
5.03333,0.7240791499416077
5.06667,0.7511395977802218
5.1,0.7876946060840344
5.13333,0.8405275745957735
5.16667,0.8385873387316207
5.2,0.8164058370277307
5.23333,0.8310705546141014
5.26667,0.9020346263123582
5.3,1.0220465842114554
5.33333,1.0887952341127292
5.36667,1.1221019057896247
5.4,1.1462675722643851
5.43333,1.1219062356526892
5.46667,1.0579811628827014
5.5,0.9038630468205799
5.53333,0.6904641895949463
5.56667,0.7070853893286807
5.6,0.7063012717733874
5.63333,0.7140938844548754
5.66667,0.7226287961751062
5.7,0.7279934144499816
5.73333,0.7692542010204801
5.76667,0.8714133924293959
5.8,0.9280569766116198
5.83333,0.7396205646448271
5.86667,0.6742055419327027
5.9,0.7699153902305862
5.93333,0.9111274798047675
5.96667,1.0232847806542453
6.0,1.0713190697605368
6.03333,1.0729184885185994
6.06667,1.0827534804682073
6.1,1.0319495403466203
6.13333,0.9449745113814726
6.16667,0.8310807674085635
6.2,0.7783766559539108
6.23333,0.7772550723393596
